Class frequencies:
client,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28,class29,class30,class31,class32,class33,class34,class35,class36,class37,class38,class39,class40,class41,class42,class43,class44,class45,class46,class47,class48,class49,class50,class51,class52,class53,class54,class55,class56,class57,class58,class59,class60,class61,class62,class63,class64,class65,class66,class67,class68,class69,class70,class71,class72,class73,class74,class75,class76,class77,class78,class79,class80,class81,class82,class83,class84,class85,class86,class87,class88,class89,class90,class91,class92,class93,class94,class95,class96,class97,class98,class99,Amount
Client  32,0.00,0.011,0.00,0.009,0.00,0.011,0.009,0.013,0.00,0.007,0.033,0.00,0.011,0.015,0.011,0.009,0.00,0.011,0.002,0.00,0.031,0.00,0.022,0.00,0.013,0.00,0.011,0.077,0.007,0.004,0.002,0.013,0.00,0.011,0.011,0.00,0.004,0.013,0.037,0.009,0.00,0.00,0.00,0.031,0.009,0.015,0.009,0.013,0.00,0.007,0.009,0.004,0.002,0.011,0.011,0.020,0.002,0.018,0.00,0.022,0.007,0.035,0.009,0.013,0.00,0.009,0.033,0.004,0.00,0.004,0.004,0.009,0.00,0.018,0.022,0.011,0.004,0.00,0.022,0.013,0.018,0.00,0.015,0.00,0.015,0.055,0.00,0.009,0.002,0.009,0.011,0.00,0.00,0.00,0.007,0.004,0.004,0.009,0.026,0.00,456
Client  33,0.011,0.009,0.015,0.00,0.00,0.029,0.011,0.020,0.022,0.035,0.005,0.005,0.00,0.004,0.013,0.011,0.026,0.00,0.009,0.00,0.00,0.00,0.007,0.005,0.015,0.009,0.00,0.002,0.009,0.005,0.011,0.015,0.00,0.00,0.00,0.005,0.00,0.011,0.011,0.011,0.005,0.015,0.011,0.015,0.013,0.004,0.009,0.013,0.007,0.016,0.00,0.038,0.013,0.011,0.007,0.015,0.011,0.00,0.011,0.033,0.011,0.002,0.002,0.005,0.018,0.016,0.005,0.007,0.015,0.015,0.005,0.00,0.015,0.002,0.007,0.020,0.015,0.00,0.022,0.004,0.042,0.020,0.00,0.015,0.020,0.00,0.005,0.00,0.015,0.004,0.004,0.022,0.00,0.00,0.005,0.071,0.00,0.00,0.00,0.00,546
Client  34,0.016,0.020,0.014,0.012,0.014,0.006,0.014,0.012,0.010,0.028,0.00,0.00,0.00,0.014,0.010,0.010,0.010,0.030,0.006,0.040,0.034,0.028,0.020,0.002,0.008,0.012,0.00,0.018,0.00,0.006,0.016,0.020,0.026,0.051,0.012,0.00,0.00,0.00,0.008,0.055,0.059,0.010,0.014,0.00,0.010,0.00,0.00,0.008,0.018,0.006,0.008,0.006,0.018,0.012,0.00,0.004,0.012,0.00,0.008,0.008,0.026,0.00,0.020,0.022,0.00,0.00,0.016,0.016,0.016,0.028,0.016,0.014,0.014,0.010,0.00,0.00,0.00,0.00,0.006,0.020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505
Client  35,0.018,0.028,0.014,0.008,0.002,0.012,0.014,0.010,0.00,0.008,0.008,0.00,0.00,0.006,0.008,0.00,0.002,0.00,0.004,0.002,0.002,0.00,0.016,0.022,0.012,0.010,0.024,0.022,0.006,0.00,0.014,0.00,0.00,0.006,0.012,0.010,0.024,0.016,0.00,0.006,0.004,0.008,0.006,0.008,0.016,0.014,0.002,0.00,0.00,0.018,0.006,0.006,0.00,0.010,0.016,0.006,0.00,0.012,0.008,0.012,0.00,0.006,0.012,0.006,0.018,0.002,0.006,0.010,0.014,0.010,0.010,0.004,0.032,0.014,0.020,0.004,0.012,0.063,0.00,0.008,0.010,0.004,0.004,0.002,0.008,0.00,0.006,0.00,0.024,0.004,0.038,0.024,0.016,0.014,0.016,0.040,0.00,0.00,0.012,0.020,495
Client  36,0.00,0.00,0.00,0.00,0.00,0.013,0.00,0.011,0.00,0.00,0.00,0.013,0.029,0.00,0.011,0.00,0.00,0.011,0.009,0.00,0.029,0.009,0.022,0.007,0.002,0.007,0.035,0.00,0.015,0.011,0.020,0.013,0.009,0.011,0.011,0.007,0.013,0.018,0.002,0.00,0.015,0.00,0.00,0.011,0.009,0.009,0.013,0.007,0.007,0.013,0.009,0.015,0.011,0.069,0.015,0.018,0.035,0.011,0.00,0.00,0.004,0.024,0.007,0.00,0.022,0.00,0.009,0.009,0.007,0.004,0.011,0.053,0.00,0.027,0.004,0.011,0.013,0.009,0.00,0.013,0.015,0.013,0.035,0.00,0.020,0.013,0.013,0.00,0.009,0.024,0.00,0.00,0.00,0.00,0.007,0.00,0.00,0.015,0.00,0.00,452
Client  37,0.014,0.00,0.006,0.024,0.024,0.014,0.00,0.00,0.004,0.014,0.006,0.008,0.006,0.014,0.012,0.00,0.010,0.035,0.00,0.008,0.049,0.010,0.006,0.027,0.020,0.014,0.010,0.00,0.010,0.006,0.00,0.016,0.008,0.00,0.00,0.010,0.00,0.004,0.014,0.00,0.012,0.006,0.010,0.012,0.016,0.008,0.010,0.024,0.006,0.008,0.002,0.004,0.00,0.020,0.014,0.039,0.022,0.012,0.037,0.008,0.00,0.010,0.006,0.010,0.00,0.033,0.006,0.020,0.00,0.010,0.004,0.012,0.010,0.00,0.014,0.012,0.00,0.00,0.00,0.014,0.006,0.027,0.016,0.006,0.006,0.00,0.006,0.010,0.012,0.012,0.008,0.00,0.008,0.008,0.014,0.008,0.014,0.018,0.00,0.00,510
Client  38,0.012,0.00,0.00,0.010,0.00,0.004,0.012,0.048,0.00,0.00,0.010,0.020,0.002,0.010,0.008,0.002,0.018,0.00,0.006,0.046,0.006,0.008,0.012,0.00,0.018,0.00,0.008,0.012,0.00,0.006,0.004,0.051,0.018,0.008,0.016,0.008,0.024,0.016,0.014,0.006,0.032,0.00,0.010,0.00,0.010,0.014,0.006,0.022,0.00,0.00,0.012,0.008,0.010,0.008,0.006,0.006,0.008,0.002,0.030,0.014,0.016,0.004,0.020,0.016,0.008,0.006,0.016,0.012,0.030,0.008,0.022,0.018,0.028,0.016,0.006,0.002,0.006,0.012,0.016,0.008,0.00,0.008,0.014,0.014,0.002,0.004,0.00,0.010,0.010,0.008,0.006,0.022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505
Client  39,0.004,0.012,0.027,0.00,0.004,0.00,0.031,0.004,0.00,0.043,0.012,0.010,0.018,0.010,0.010,0.016,0.012,0.078,0.020,0.012,0.020,0.029,0.016,0.021,0.004,0.031,0.004,0.00,0.020,0.014,0.008,0.059,0.049,0.014,0.014,0.00,0.006,0.00,0.00,0.010,0.012,0.012,0.00,0.010,0.025,0.010,0.010,0.006,0.00,0.008,0.023,0.012,0.021,0.012,0.002,0.027,0.008,0.006,0.020,0.014,0.006,0.025,0.00,0.016,0.00,0.018,0.004,0.004,0.012,0.006,0.004,0.008,0.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512
Client  40,0.013,0.008,0.006,0.012,0.012,0.019,0.019,0.00,0.044,0.025,0.027,0.00,0.010,0.00,0.019,0.010,0.006,0.013,0.006,0.008,0.021,0.015,0.00,0.008,0.006,0.006,0.015,0.00,0.006,0.015,0.006,0.00,0.013,0.013,0.006,0.017,0.006,0.004,0.017,0.002,0.010,0.00,0.013,0.006,0.008,0.012,0.015,0.023,0.008,0.050,0.031,0.033,0.00,0.013,0.00,0.002,0.012,0.004,0.008,0.006,0.019,0.004,0.00,0.025,0.008,0.029,0.00,0.008,0.010,0.006,0.019,0.00,0.019,0.006,0.004,0.010,0.008,0.004,0.006,0.006,0.025,0.008,0.013,0.039,0.00,0.006,0.010,0.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519
Client  41,0.008,0.022,0.00,0.00,0.006,0.00,0.018,0.010,0.00,0.012,0.036,0.00,0.018,0.008,0.00,0.006,0.014,0.00,0.016,0.00,0.018,0.012,0.016,0.00,0.00,0.00,0.004,0.010,0.00,0.00,0.00,0.020,0.008,0.010,0.028,0.00,0.00,0.006,0.00,0.006,0.010,0.010,0.006,0.028,0.00,0.00,0.008,0.00,0.032,0.010,0.00,0.012,0.00,0.026,0.008,0.014,0.004,0.010,0.018,0.004,0.004,0.014,0.014,0.010,0.014,0.018,0.004,0.008,0.00,0.038,0.00,0.018,0.00,0.00,0.006,0.006,0.006,0.020,0.010,0.002,0.022,0.00,0.026,0.00,0.00,0.022,0.008,0.00,0.00,0.024,0.028,0.026,0.008,0.024,0.00,0.010,0.024,0.016,0.040,0.024,503
Client  42,0.00,0.012,0.00,0.002,0.018,0.00,0.006,0.004,0.012,0.00,0.006,0.012,0.014,0.00,0.014,0.006,0.023,0.00,0.012,0.00,0.018,0.006,0.006,0.010,0.004,0.00,0.025,0.012,0.031,0.00,0.019,0.00,0.012,0.008,0.008,0.027,0.012,0.00,0.010,0.012,0.016,0.00,0.006,0.00,0.012,0.039,0.00,0.00,0.021,0.010,0.00,0.008,0.006,0.00,0.00,0.019,0.00,0.010,0.00,0.014,0.00,0.00,0.010,0.00,0.033,0.004,0.00,0.010,0.00,0.014,0.019,0.008,0.010,0.012,0.029,0.00,0.074,0.008,0.021,0.00,0.00,0.006,0.016,0.010,0.029,0.00,0.008,0.00,0.018,0.006,0.018,0.010,0.016,0.097,0.00,0.00,0.00,0.00,0.00,0.00,513
Client  43,0.008,0.010,0.002,0.00,0.004,0.024,0.00,0.002,0.020,0.020,0.010,0.00,0.004,0.00,0.00,0.020,0.012,0.016,0.004,0.012,0.024,0.025,0.012,0.008,0.012,0.00,0.00,0.008,0.008,0.006,0.004,0.00,0.012,0.010,0.004,0.010,0.00,0.018,0.006,0.018,0.012,0.012,0.004,0.027,0.010,0.080,0.016,0.039,0.004,0.006,0.00,0.004,0.020,0.014,0.014,0.010,0.00,0.004,0.025,0.018,0.006,0.00,0.012,0.008,0.010,0.012,0.004,0.010,0.024,0.00,0.00,0.010,0.016,0.020,0.004,0.016,0.00,0.006,0.00,0.022,0.00,0.00,0.014,0.010,0.00,0.010,0.00,0.012,0.004,0.00,0.037,0.016,0.022,0.010,0.025,0.00,0.00,0.00,0.00,0.00,510
Client  44,0.004,0.00,0.00,0.00,0.008,0.002,0.006,0.006,0.00,0.034,0.008,0.012,0.010,0.028,0.004,0.004,0.026,0.004,0.014,0.00,0.00,0.00,0.006,0.006,0.00,0.006,0.014,0.004,0.00,0.014,0.00,0.010,0.006,0.030,0.018,0.008,0.022,0.008,0.012,0.014,0.006,0.006,0.008,0.042,0.00,0.008,0.00,0.012,0.00,0.008,0.006,0.00,0.002,0.020,0.018,0.020,0.014,0.014,0.034,0.026,0.00,0.006,0.004,0.022,0.004,0.00,0.006,0.032,0.004,0.016,0.00,0.024,0.004,0.010,0.00,0.00,0.00,0.010,0.012,0.012,0.020,0.006,0.00,0.00,0.010,0.002,0.012,0.046,0.040,0.012,0.00,0.00,0.016,0.014,0.014,0.016,0.018,0.008,0.016,0.00,504
Client  45,0.00,0.012,0.017,0.012,0.00,0.010,0.019,0.055,0.010,0.00,0.029,0.014,0.012,0.024,0.00,0.005,0.00,0.007,0.005,0.010,0.029,0.002,0.012,0.024,0.007,0.010,0.012,0.002,0.010,0.002,0.002,0.00,0.012,0.014,0.00,0.00,0.005,0.017,0.00,0.00,0.005,0.010,0.012,0.005,0.002,0.00,0.017,0.00,0.007,0.019,0.010,0.010,0.00,0.00,0.014,0.031,0.00,0.002,0.002,0.00,0.005,0.00,0.007,0.005,0.00,0.00,0.002,0.014,0.014,0.005,0.027,0.00,0.014,0.024,0.014,0.00,0.010,0.012,0.00,0.017,0.00,0.017,0.010,0.005,0.010,0.010,0.051,0.022,0.014,0.014,0.007,0.012,0.002,0.00,0.055,0.010,0.007,0.019,0.007,0.007,415
Client  46,0.024,0.002,0.014,0.016,0.008,0.018,0.014,0.014,0.018,0.00,0.00,0.00,0.006,0.00,0.008,0.012,0.074,0.012,0.006,0.00,0.008,0.00,0.020,0.006,0.00,0.006,0.010,0.010,0.008,0.022,0.002,0.008,0.006,0.004,0.034,0.010,0.00,0.008,0.00,0.014,0.024,0.012,0.004,0.024,0.004,0.00,0.020,0.020,0.002,0.012,0.00,0.012,0.006,0.002,0.006,0.006,0.004,0.008,0.008,0.00,0.006,0.00,0.014,0.00,0.010,0.050,0.00,0.008,0.004,0.020,0.044,0.016,0.00,0.024,0.004,0.00,0.008,0.022,0.002,0.002,0.010,0.004,0.006,0.016,0.012,0.012,0.00,0.078,0.00,0.024,0.004,0.006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501
Client  47,0.020,0.00,0.036,0.012,0.00,0.020,0.002,0.020,0.010,0.00,0.008,0.010,0.006,0.008,0.00,0.016,0.006,0.010,0.014,0.006,0.008,0.012,0.00,0.00,0.016,0.00,0.030,0.008,0.006,0.032,0.010,0.008,0.010,0.004,0.036,0.006,0.002,0.032,0.014,0.004,0.010,0.008,0.012,0.00,0.010,0.006,0.008,0.020,0.00,0.008,0.014,0.008,0.034,0.012,0.008,0.008,0.00,0.00,0.016,0.006,0.050,0.006,0.018,0.020,0.014,0.004,0.00,0.00,0.00,0.010,0.010,0.010,0.018,0.006,0.00,0.00,0.008,0.00,0.018,0.026,0.00,0.010,0.012,0.00,0.00,0.006,0.012,0.008,0.00,0.006,0.008,0.010,0.042,0.008,0.010,0.006,0.00,0.024,0.00,0.00,505
Client  48,0.006,0.022,0.012,0.010,0.00,0.010,0.006,0.012,0.014,0.00,0.014,0.00,0.008,0.00,0.006,0.010,0.010,0.014,0.006,0.036,0.00,0.008,0.020,0.00,0.00,0.030,0.016,0.030,0.00,0.030,0.006,0.020,0.010,0.00,0.00,0.038,0.006,0.010,0.010,0.010,0.012,0.004,0.010,0.052,0.028,0.012,0.00,0.016,0.014,0.006,0.00,0.012,0.010,0.00,0.020,0.032,0.00,0.00,0.014,0.012,0.032,0.00,0.00,0.00,0.008,0.014,0.024,0.020,0.00,0.038,0.014,0.018,0.008,0.012,0.014,0.024,0.002,0.00,0.00,0.018,0.022,0.022,0.00,0.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504
Client  49,0.002,0.007,0.00,0.00,0.007,0.002,0.00,0.009,0.005,0.00,0.014,0.014,0.012,0.007,0.049,0.00,0.016,0.014,0.00,0.019,0.014,0.030,0.005,0.014,0.014,0.009,0.00,0.007,0.033,0.00,0.005,0.012,0.016,0.012,0.012,0.009,0.026,0.007,0.012,0.016,0.00,0.016,0.007,0.014,0.009,0.00,0.012,0.00,0.002,0.012,0.035,0.016,0.019,0.00,0.002,0.00,0.014,0.035,0.007,0.014,0.014,0.007,0.005,0.00,0.005,0.007,0.009,0.00,0.002,0.007,0.00,0.016,0.005,0.00,0.00,0.012,0.00,0.009,0.009,0.009,0.00,0.005,0.007,0.012,0.021,0.026,0.005,0.007,0.012,0.00,0.012,0.030,0.047,0.012,0.00,0.00,0.00,0.009,0.009,0.026,428
Client  50,0.016,0.022,0.006,0.031,0.018,0.006,0.008,0.00,0.00,0.004,0.00,0.016,0.020,0.004,0.016,0.006,0.00,0.002,0.010,0.00,0.016,0.00,0.002,0.008,0.00,0.006,0.012,0.012,0.006,0.00,0.004,0.004,0.00,0.024,0.008,0.014,0.006,0.00,0.010,0.008,0.006,0.00,0.002,0.014,0.006,0.020,0.00,0.008,0.00,0.00,0.012,0.002,0.029,0.00,0.00,0.029,0.00,0.018,0.014,0.00,0.004,0.008,0.008,0.006,0.016,0.004,0.018,0.00,0.00,0.008,0.006,0.041,0.00,0.024,0.00,0.010,0.051,0.029,0.008,0.00,0.010,0.020,0.00,0.014,0.00,0.012,0.010,0.014,0.00,0.020,0.014,0.00,0.014,0.010,0.053,0.006,0.010,0.022,0.024,0.008,490
Client  51,0.00,0.00,0.00,0.00,0.00,0.016,0.004,0.00,0.004,0.008,0.00,0.00,0.012,0.008,0.00,0.016,0.016,0.014,0.006,0.006,0.016,0.028,0.008,0.010,0.028,0.014,0.012,0.034,0.010,0.014,0.012,0.006,0.020,0.004,0.010,0.002,0.00,0.016,0.018,0.006,0.010,0.00,0.00,0.016,0.008,0.00,0.014,0.010,0.006,0.00,0.014,0.026,0.012,0.00,0.016,0.00,0.00,0.012,0.00,0.00,0.028,0.012,0.018,0.016,0.006,0.020,0.018,0.004,0.014,0.008,0.00,0.028,0.004,0.00,0.00,0.022,0.040,0.006,0.012,0.00,0.010,0.012,0.010,0.00,0.00,0.012,0.008,0.008,0.012,0.004,0.014,0.018,0.004,0.028,0.010,0.008,0.010,0.058,0.00,0.00,502
Client  52,0.013,0.009,0.006,0.004,0.009,0.009,0.004,0.032,0.009,0.052,0.019,0.015,0.013,0.004,0.013,0.004,0.00,0.009,0.015,0.00,0.019,0.006,0.013,0.004,0.011,0.009,0.00,0.00,0.006,0.006,0.006,0.030,0.011,0.00,0.006,0.009,0.004,0.013,0.00,0.00,0.00,0.002,0.002,0.00,0.011,0.00,0.00,0.015,0.009,0.002,0.011,0.00,0.00,0.011,0.011,0.00,0.011,0.009,0.00,0.017,0.002,0.00,0.00,0.015,0.006,0.015,0.022,0.011,0.00,0.00,0.00,0.026,0.00,0.026,0.009,0.00,0.030,0.013,0.017,0.009,0.035,0.00,0.013,0.00,0.006,0.013,0.019,0.00,0.006,0.00,0.00,0.032,0.00,0.013,0.060,0.032,0.028,0.011,0.017,0.006,463
Client  53,0.002,0.007,0.011,0.009,0.00,0.00,0.009,0.015,0.00,0.00,0.006,0.00,0.006,0.00,0.00,0.011,0.004,0.00,0.013,0.00,0.00,0.007,0.011,0.00,0.00,0.00,0.030,0.007,0.004,0.00,0.031,0.00,0.015,0.004,0.00,0.044,0.009,0.004,0.006,0.017,0.00,0.013,0.013,0.015,0.009,0.00,0.007,0.013,0.00,0.013,0.00,0.002,0.006,0.00,0.00,0.007,0.022,0.009,0.009,0.00,0.006,0.00,0.011,0.00,0.037,0.013,0.009,0.00,0.007,0.00,0.004,0.006,0.00,0.024,0.004,0.00,0.006,0.00,0.004,0.006,0.020,0.011,0.015,0.011,0.015,0.00,0.028,0.00,0.017,0.026,0.044,0.00,0.030,0.041,0.011,0.011,0.030,0.043,0.020,0.072,540
Client  54,0.025,0.039,0.039,0.012,0.033,0.012,0.023,0.016,0.006,0.014,0.010,0.00,0.010,0.010,0.008,0.012,0.008,0.00,0.021,0.037,0.00,0.008,0.037,0.008,0.006,0.00,0.008,0.010,0.016,0.006,0.019,0.016,0.004,0.019,0.018,0.006,0.010,0.018,0.029,0.016,0.012,0.010,0.00,0.00,0.014,0.006,0.027,0.00,0.00,0.019,0.008,0.014,0.00,0.00,0.008,0.010,0.004,0.00,0.012,0.004,0.006,0.00,0.012,0.008,0.010,0.010,0.010,0.012,0.00,0.010,0.021,0.008,0.053,0.010,0.00,0.006,0.019,0.014,0.064,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,514
Client  55,0.008,0.00,0.012,0.010,0.00,0.006,0.006,0.004,0.012,0.00,0.014,0.032,0.022,0.020,0.00,0.052,0.006,0.010,0.006,0.026,0.004,0.016,0.006,0.012,0.004,0.00,0.010,0.024,0.026,0.006,0.00,0.014,0.018,0.002,0.008,0.020,0.018,0.004,0.00,0.014,0.032,0.012,0.00,0.00,0.046,0.024,0.024,0.012,0.00,0.002,0.016,0.010,0.014,0.038,0.008,0.00,0.00,0.012,0.010,0.008,0.012,0.008,0.042,0.010,0.00,0.010,0.008,0.012,0.016,0.00,0.00,0.00,0.010,0.042,0.00,0.010,0.004,0.012,0.016,0.00,0.008,0.054,0.014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504
Client  56,0.00,0.008,0.010,0.051,0.008,0.016,0.00,0.008,0.00,0.010,0.006,0.004,0.004,0.00,0.00,0.00,0.00,0.018,0.016,0.037,0.061,0.00,0.00,0.008,0.00,0.012,0.010,0.010,0.008,0.012,0.006,0.016,0.00,0.014,0.00,0.030,0.016,0.002,0.002,0.00,0.010,0.026,0.012,0.014,0.016,0.022,0.031,0.00,0.014,0.006,0.008,0.004,0.022,0.018,0.00,0.010,0.018,0.00,0.006,0.00,0.004,0.00,0.004,0.030,0.014,0.008,0.012,0.00,0.00,0.006,0.008,0.002,0.00,0.00,0.00,0.008,0.002,0.00,0.004,0.00,0.016,0.012,0.014,0.008,0.022,0.008,0.006,0.00,0.033,0.016,0.00,0.012,0.041,0.033,0.010,0.035,0.00,0.00,0.00,0.00,508
Client  57,0.026,0.040,0.014,0.00,0.012,0.002,0.006,0.00,0.010,0.00,0.010,0.014,0.014,0.00,0.004,0.004,0.006,0.020,0.004,0.00,0.00,0.006,0.00,0.00,0.014,0.058,0.006,0.006,0.006,0.00,0.016,0.00,0.008,0.00,0.010,0.00,0.006,0.008,0.016,0.014,0.016,0.00,0.008,0.00,0.00,0.00,0.010,0.006,0.00,0.004,0.008,0.006,0.006,0.018,0.006,0.030,0.038,0.030,0.022,0.00,0.008,0.004,0.014,0.030,0.006,0.008,0.004,0.030,0.012,0.020,0.006,0.00,0.008,0.012,0.00,0.00,0.004,0.008,0.010,0.00,0.002,0.00,0.012,0.008,0.006,0.004,0.016,0.010,0.004,0.036,0.006,0.008,0.006,0.016,0.016,0.004,0.016,0.046,0.010,0.018,498
Client  58,0.021,0.045,0.015,0.013,0.006,0.004,0.00,0.028,0.00,0.013,0.00,0.00,0.019,0.006,0.00,0.00,0.011,0.00,0.013,0.002,0.021,0.00,0.00,0.011,0.013,0.009,0.013,0.009,0.009,0.017,0.00,0.013,0.006,0.013,0.00,0.004,0.00,0.00,0.004,0.006,0.013,0.015,0.026,0.013,0.00,0.00,0.00,0.006,0.00,0.006,0.006,0.00,0.006,0.023,0.00,0.006,0.009,0.030,0.00,0.013,0.00,0.026,0.002,0.028,0.011,0.011,0.006,0.070,0.015,0.009,0.00,0.00,0.00,0.00,0.006,0.009,0.011,0.002,0.004,0.011,0.009,0.013,0.013,0.00,0.041,0.00,0.00,0.00,0.00,0.017,0.006,0.006,0.038,0.015,0.017,0.009,0.030,0.004,0.021,0.026,469
Client  59,0.007,0.00,0.005,0.014,0.005,0.012,0.00,0.038,0.00,0.005,0.007,0.009,0.019,0.019,0.00,0.005,0.00,0.005,0.00,0.012,0.00,0.009,0.035,0.002,0.026,0.005,0.00,0.00,0.00,0.00,0.00,0.012,0.017,0.00,0.021,0.00,0.00,0.002,0.033,0.014,0.00,0.031,0.00,0.012,0.00,0.021,0.009,0.009,0.009,0.009,0.012,0.00,0.019,0.007,0.012,0.009,0.024,0.00,0.00,0.045,0.017,0.00,0.009,0.00,0.014,0.00,0.007,0.024,0.009,0.00,0.005,0.009,0.019,0.00,0.009,0.017,0.017,0.007,0.00,0.009,0.00,0.005,0.00,0.009,0.014,0.002,0.007,0.024,0.007,0.017,0.019,0.007,0.00,0.00,0.014,0.059,0.012,0.00,0.054,0.012,424
Client  60,0.006,0.038,0.008,0.012,0.004,0.010,0.016,0.004,0.022,0.016,0.00,0.002,0.00,0.008,0.014,0.006,0.026,0.006,0.062,0.012,0.008,0.030,0.022,0.026,0.012,0.008,0.038,0.004,0.018,0.024,0.010,0.008,0.030,0.014,0.008,0.008,0.010,0.018,0.004,0.010,0.00,0.010,0.006,0.00,0.00,0.006,0.010,0.008,0.008,0.004,0.00,0.002,0.046,0.010,0.018,0.006,0.00,0.004,0.012,0.00,0.00,0.00,0.008,0.014,0.00,0.004,0.006,0.002,0.00,0.010,0.020,0.008,0.00,0.008,0.004,0.024,0.002,0.008,0.012,0.006,0.014,0.00,0.004,0.004,0.00,0.026,0.00,0.042,0.042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500
Client  61,0.010,0.010,0.014,0.012,0.010,0.006,0.00,0.008,0.016,0.012,0.006,0.00,0.012,0.023,0.018,0.008,0.006,0.008,0.004,0.00,0.006,0.016,0.00,0.00,0.00,0.002,0.012,0.008,0.006,0.004,0.010,0.008,0.016,0.023,0.010,0.00,0.029,0.031,0.00,0.014,0.006,0.016,0.008,0.004,0.006,0.008,0.074,0.010,0.010,0.012,0.018,0.021,0.010,0.014,0.00,0.014,0.014,0.008,0.004,0.00,0.006,0.012,0.00,0.010,0.023,0.006,0.00,0.010,0.010,0.00,0.006,0.008,0.016,0.031,0.012,0.004,0.025,0.008,0.00,0.008,0.012,0.00,0.021,0.008,0.00,0.00,0.010,0.008,0.016,0.00,0.008,0.00,0.006,0.00,0.016,0.002,0.018,0.010,0.008,0.012,487
Client  62,0.004,0.002,0.006,0.00,0.00,0.016,0.033,0.014,0.008,0.00,0.00,0.021,0.004,0.00,0.016,0.00,0.014,0.014,0.010,0.002,0.021,0.008,0.006,0.00,0.025,0.004,0.002,0.014,0.00,0.00,0.010,0.006,0.021,0.00,0.008,0.008,0.014,0.014,0.004,0.014,0.025,0.006,0.010,0.016,0.006,0.00,0.012,0.008,0.008,0.010,0.018,0.00,0.008,0.004,0.027,0.008,0.021,0.031,0.012,0.006,0.006,0.008,0.002,0.006,0.00,0.00,0.033,0.00,0.016,0.00,0.00,0.004,0.053,0.019,0.014,0.006,0.004,0.008,0.008,0.00,0.018,0.012,0.002,0.004,0.010,0.018,0.002,0.006,0.008,0.00,0.006,0.004,0.035,0.021,0.008,0.025,0.004,0.016,0.047,0.00,514
Client  63,0.018,0.013,0.011,0.011,0.014,0.007,0.014,0.00,0.002,0.00,0.013,0.025,0.013,0.005,0.00,0.005,0.00,0.011,0.014,0.011,0.00,0.011,0.018,0.029,0.007,0.00,0.018,0.00,0.009,0.00,0.011,0.016,0.027,0.00,0.023,0.027,0.016,0.002,0.00,0.004,0.007,0.011,0.007,0.014,0.00,0.011,0.007,0.050,0.014,0.00,0.007,0.007,0.011,0.018,0.022,0.016,0.014,0.018,0.009,0.032,0.036,0.00,0.00,0.013,0.018,0.011,0.011,0.00,0.011,0.007,0.005,0.002,0.014,0.011,0.005,0.022,0.007,0.016,0.00,0.00,0.00,0.023,0.004,0.005,0.011,0.085,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,555
Client  64,0.006,0.00,0.021,0.00,0.013,0.004,0.012,0.00,0.004,0.035,0.00,0.006,0.008,0.010,0.039,0.008,0.008,0.006,0.012,0.006,0.008,0.004,0.006,0.015,0.012,0.013,0.00,0.012,0.025,0.00,0.012,0.013,0.021,0.015,0.013,0.008,0.029,0.006,0.015,0.00,0.027,0.00,0.023,0.006,0.00,0.00,0.00,0.008,0.012,0.006,0.00,0.008,0.00,0.015,0.031,0.017,0.019,0.006,0.019,0.015,0.015,0.008,0.00,0.008,0.015,0.008,0.019,0.013,0.010,0.004,0.008,0.00,0.008,0.010,0.006,0.006,0.008,0.006,0.012,0.035,0.010,0.035,0.010,0.006,0.013,0.00,0.012,0.002,0.012,0.00,0.010,0.021,0.00,0.040,0.00,0.00,0.00,0.00,0.00,0.00,519
