Class frequencies:
client,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28,class29,class30,class31,class32,class33,class34,class35,class36,class37,class38,class39,class40,class41,class42,class43,class44,class45,class46,class47,class48,class49,class50,class51,class52,class53,class54,class55,class56,class57,class58,class59,class60,class61,class62,class63,class64,class65,class66,class67,class68,class69,class70,class71,class72,class73,class74,class75,class76,class77,class78,class79,class80,class81,class82,class83,class84,class85,class86,class87,class88,class89,class90,class91,class92,class93,class94,class95,class96,class97,class98,class99,Amount
Client  32,0.00,0.00,0.00,0.00,0.00,0.00,0.048,0.00,0.048,0.039,0.046,0.00,0.033,0.00,0.025,0.00,0.00,0.00,0.019,0.00,0.039,0.029,0.031,0.00,0.00,0.00,0.00,0.00,0.029,0.00,0.025,0.035,0.029,0.00,0.00,0.00,0.027,0.00,0.00,0.00,0.00,0.00,0.027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.052,0.00,0.027,0.00,0.00,0.00,0.00,0.046,0.023,0.00,0.00,0.00,0.00,0.015,0.056,0.00,0.029,0.00,0.00,0.00,0.00,0.00,0.039,0.033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031,0.041,0.027,0.029,0.00,0.00,0.021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,517
Client  33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.049,0.043,0.00,0.021,0.00,0.00,0.00,0.00,0.051,0.00,0.043,0.00,0.019,0.00,0.00,0.00,0.00,0.043,0.00,0.00,0.037,0.00,0.025,0.00,0.00,0.047,0.027,0.023,0.00,0.00,0.037,0.00,0.00,0.00,0.041,0.00,0.033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.012,0.00,0.00,0.00,0.047,0.00,0.039,0.00,0.00,0.00,0.00,0.00,0.019,0.00,0.056,0.00,0.021,0.033,0.00,0.00,0.00,0.00,0.00,0.045,0.031,0.023,0.00,0.00,0.00,0.00,0.023,0.031,0.00,0.019,0.00,0.00,0.00,0.00,0.00,0.00,0.023,0.00,0.00,0.00,0.00,0.00,0.00,0.041,486
Client  34,0.00,0.00,0.00,0.00,0.037,0.00,0.00,0.00,0.00,0.049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.039,0.00,0.00,0.00,0.00,0.00,0.00,0.045,0.030,0.037,0.00,0.030,0.026,0.00,0.035,0.028,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.00,0.00,0.020,0.00,0.00,0.00,0.00,0.00,0.035,0.00,0.00,0.00,0.049,0.030,0.00,0.00,0.037,0.030,0.00,0.041,0.030,0.00,0.00,0.030,0.033,0.030,0.00,0.00,0.033,0.031,0.00,0.00,0.043,0.00,0.00,0.028,0.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.039,0.026,0.00,0.00,0.00,0.020,0.00,0.00,508
Client  35,0.014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.035,0.00,0.043,0.00,0.031,0.00,0.00,0.00,0.041,0.041,0.00,0.00,0.043,0.018,0.00,0.00,0.00,0.037,0.00,0.00,0.022,0.00,0.00,0.039,0.033,0.00,0.00,0.00,0.00,0.00,0.031,0.00,0.037,0.00,0.033,0.00,0.00,0.00,0.00,0.027,0.00,0.00,0.039,0.033,0.00,0.00,0.031,0.029,0.00,0.00,0.00,0.00,0.059,0.00,0.00,0.00,0.031,0.00,0.031,0.029,0.00,0.00,0.033,0.00,0.031,0.029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.037,0.031,0.00,0.00,0.039,490
Client  36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.023,0.00,0.055,0.049,0.00,0.025,0.00,0.00,0.00,0.045,0.00,0.051,0.034,0.017,0.00,0.044,0.00,0.00,0.025,0.00,0.00,0.00,0.00,0.00,0.030,0.00,0.00,0.00,0.047,0.00,0.030,0.00,0.00,0.00,0.017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.00,0.00,0.00,0.00,0.038,0.00,0.036,0.032,0.00,0.00,0.00,0.038,0.00,0.028,0.027,0.00,0.00,0.00,0.00,0.019,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.017,0.00,0.00,0.047,0.00,0.034,0.00,0.027,0.036,0.00,0.00,0.044,0.027,0.00,0.00,0.00,0.00,0.00,528
Client  37,0.00,0.00,0.060,0.00,0.040,0.00,0.042,0.00,0.00,0.044,0.00,0.00,0.00,0.023,0.00,0.00,0.00,0.00,0.00,0.00,0.044,0.027,0.00,0.031,0.036,0.00,0.00,0.00,0.027,0.00,0.00,0.00,0.00,0.00,0.00,0.044,0.00,0.027,0.00,0.00,0.00,0.00,0.00,0.023,0.00,0.00,0.048,0.029,0.00,0.00,0.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.046,0.017,0.00,0.00,0.033,0.027,0.00,0.00,0.021,0.00,0.00,0.00,0.00,0.00,0.035,0.027,0.00,0.031,0.00,0.029,0.00,0.00,0.00,0.00,0.00,0.021,0.00,0.048,0.050,0.00,0.023,0.00,0.00,0.00,0.00,0.00,0.023,521
Client  38,0.012,0.00,0.00,0.00,0.00,0.00,0.00,0.040,0.040,0.040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.042,0.048,0.00,0.016,0.00,0.00,0.00,0.00,0.00,0.048,0.00,0.032,0.00,0.00,0.00,0.022,0.00,0.038,0.00,0.00,0.032,0.00,0.042,0.032,0.00,0.00,0.00,0.034,0.032,0.00,0.00,0.00,0.00,0.040,0.00,0.00,0.022,0.00,0.00,0.00,0.044,0.028,0.00,0.014,0.00,0.00,0.00,0.00,0.00,0.034,0.00,0.00,0.00,0.034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.042,0.00,0.00,0.028,0.00,0.00,0.00,0.022,0.00,0.034,0.032,0.00,0.038,0.00,0.034,498
Client  39,0.00,0.00,0.00,0.041,0.00,0.00,0.00,0.041,0.031,0.00,0.044,0.00,0.033,0.00,0.00,0.031,0.037,0.00,0.00,0.00,0.00,0.00,0.035,0.037,0.027,0.00,0.033,0.00,0.00,0.00,0.00,0.044,0.00,0.00,0.033,0.039,0.00,0.00,0.00,0.027,0.00,0.00,0.019,0.00,0.00,0.00,0.00,0.035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.058,0.031,0.027,0.00,0.00,0.00,0.025,0.037,0.00,0.00,0.00,0.00,0.00,0.014,0.00,0.00,0.00,0.044,0.00,0.00,0.00,0.00,0.00,0.025,0.00,0.00,0.00,0.027,0.00,0.00,0.00,0.00,0.029,0.00,0.00,0.042,0.00,0.00,0.00,0.037,0.00,0.00,0.00,0.019,0.00,518
Client  40,0.020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.051,0.032,0.00,0.00,0.024,0.00,0.00,0.00,0.00,0.048,0.00,0.00,0.00,0.020,0.024,0.00,0.00,0.00,0.00,0.00,0.042,0.00,0.030,0.00,0.00,0.00,0.00,0.010,0.00,0.042,0.00,0.00,0.00,0.00,0.00,0.034,0.036,0.00,0.040,0.00,0.00,0.026,0.00,0.028,0.040,0.026,0.00,0.00,0.038,0.00,0.00,0.00,0.00,0.00,0.00,0.032,0.034,0.00,0.00,0.00,0.00,0.00,0.024,0.00,0.00,0.00,0.040,0.00,0.032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.034,0.00,0.00,0.00,0.051,0.038,0.00,0.038,0.030,0.00,495
Client  41,0.00,0.00,0.00,0.024,0.00,0.047,0.00,0.00,0.00,0.045,0.00,0.00,0.00,0.00,0.012,0.00,0.00,0.00,0.00,0.00,0.047,0.00,0.00,0.00,0.030,0.00,0.00,0.022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.067,0.026,0.00,0.00,0.00,0.00,0.016,0.00,0.00,0.00,0.051,0.00,0.00,0.035,0.049,0.00,0.030,0.037,0.030,0.00,0.00,0.00,0.014,0.00,0.00,0.00,0.033,0.00,0.00,0.067,0.00,0.00,0.024,0.00,0.00,0.00,0.037,0.024,0.030,0.035,0.033,0.022,0.033,0.00,0.00,0.00,0.00,0.014,0.00,0.00,0.00,0.035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492
Client  42,0.00,0.037,0.035,0.00,0.00,0.00,0.00,0.021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031,0.00,0.00,0.00,0.052,0.00,0.031,0.033,0.00,0.021,0.00,0.00,0.00,0.00,0.00,0.00,0.044,0.00,0.00,0.00,0.00,0.00,0.039,0.00,0.00,0.033,0.042,0.00,0.025,0.039,0.00,0.00,0.00,0.00,0.00,0.029,0.025,0.00,0.035,0.035,0.00,0.039,0.00,0.00,0.00,0.017,0.00,0.00,0.00,0.050,0.00,0.027,0.035,0.00,0.00,0.00,0.00,0.00,0.037,0.00,0.025,0.00,0.00,0.00,0.00,0.00,0.019,0.00,0.00,0.00,0.019,0.00,0.00,0.044,0.00,0.00,0.00,0.00,0.00,0.052,0.00,0.031,0.00,519
Client  43,0.00,0.022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.036,0.046,0.00,0.00,0.028,0.00,0.020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.00,0.00,0.036,0.00,0.00,0.00,0.00,0.00,0.00,0.026,0.00,0.00,0.00,0.00,0.044,0.00,0.038,0.034,0.00,0.00,0.00,0.00,0.00,0.012,0.00,0.00,0.051,0.030,0.00,0.00,0.00,0.00,0.00,0.026,0.00,0.00,0.050,0.00,0.00,0.00,0.042,0.038,0.00,0.00,0.00,0.034,0.038,0.024,0.00,0.00,0.040,0.00,0.00,0.00,0.00,0.024,0.032,0.00,0.034,0.00,0.00,0.034,0.00,0.036,0.00,0.00,0.00,0.00,0.034,0.028,0.044,505
Client  44,0.00,0.00,0.00,0.00,0.00,0.024,0.00,0.00,0.00,0.00,0.049,0.00,0.00,0.00,0.033,0.033,0.037,0.051,0.031,0.00,0.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.059,0.00,0.031,0.041,0.00,0.00,0.00,0.039,0.00,0.018,0.035,0.00,0.00,0.027,0.00,0.00,0.00,0.045,0.00,0.035,0.00,0.00,0.020,0.00,0.00,0.00,0.020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.037,0.00,0.037,0.00,0.00,0.00,0.024,0.029,0.00,0.00,0.00,0.00,0.020,0.00,0.053,0.00,0.033,0.00,0.029,0.00,0.00,0.041,0.00,0.029,490
Client  45,0.051,0.00,0.026,0.00,0.053,0.032,0.00,0.030,0.00,0.037,0.00,0.024,0.00,0.00,0.00,0.00,0.039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.039,0.020,0.039,0.030,0.00,0.026,0.039,0.00,0.034,0.00,0.00,0.00,0.00,0.00,0.020,0.045,0.00,0.00,0.00,0.00,0.043,0.041,0.018,0.00,0.00,0.032,0.00,0.00,0.00,0.036,0.024,0.00,0.00,0.00,0.039,0.00,0.00,0.00,0.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.022,0.00,0.00,0.00,0.00,0.00,0.00,0.032,0.00,0.00,0.00,0.034,0.00,0.032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.047,0.00,507
Client  46,0.046,0.00,0.00,0.028,0.00,0.00,0.053,0.024,0.00,0.00,0.046,0.00,0.034,0.00,0.00,0.040,0.00,0.00,0.020,0.061,0.00,0.00,0.00,0.00,0.016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032,0.00,0.00,0.00,0.067,0.026,0.00,0.034,0.00,0.00,0.030,0.00,0.028,0.024,0.00,0.00,0.00,0.032,0.00,0.00,0.034,0.00,0.018,0.038,0.00,0.034,0.00,0.038,0.028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.00,0.026,0.00,0.00,0.00,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.00,0.048,0.028,0.00,0.016,0.00,0.00,0.00,505
Client  47,0.030,0.036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.038,0.026,0.036,0.00,0.00,0.00,0.052,0.00,0.028,0.034,0.00,0.026,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.030,0.00,0.00,0.042,0.00,0.00,0.00,0.026,0.00,0.00,0.00,0.00,0.00,0.00,0.032,0.040,0.030,0.00,0.00,0.00,0.00,0.00,0.020,0.00,0.00,0.040,0.00,0.00,0.042,0.028,0.00,0.030,0.00,0.00,0.00,0.00,0.00,0.00,0.020,0.00,0.00,0.00,0.00,0.00,0.040,0.034,0.00,0.00,0.026,0.00,0.00,0.00,0.044,0.00,0.00,0.00,0.00,0.030,0.00,0.00,0.00,0.052,0.024,0.00,0.00,0.028,0.00,0.00,496
Client  48,0.00,0.00,0.00,0.010,0.00,0.00,0.00,0.037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.039,0.035,0.00,0.00,0.039,0.00,0.025,0.00,0.00,0.00,0.00,0.033,0.027,0.037,0.023,0.00,0.00,0.00,0.00,0.053,0.035,0.00,0.00,0.00,0.00,0.035,0.035,0.035,0.00,0.00,0.016,0.00,0.00,0.00,0.00,0.00,0.049,0.041,0.00,0.00,0.025,0.037,0.00,0.031,0.00,0.00,0.021,0.00,0.00,0.00,0.031,0.00,0.00,0.00,0.00,0.00,0.00,0.033,0.00,0.00,0.00,0.00,0.00,0.029,0.00,0.00,0.00,0.00,0.041,0.00,0.00,0.035,0.00,0.00,0.041,0.033,0.00,0.00,0.039,486
Client  49,0.00,0.00,0.057,0.00,0.042,0.019,0.00,0.00,0.00,0.00,0.054,0.00,0.00,0.00,0.027,0.042,0.00,0.00,0.021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.021,0.00,0.00,0.00,0.00,0.00,0.048,0.00,0.00,0.027,0.027,0.00,0.00,0.031,0.00,0.038,0.00,0.00,0.00,0.00,0.025,0.040,0.023,0.00,0.038,0.038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.011,0.00,0.00,0.00,0.029,0.00,0.00,0.00,0.044,0.040,0.00,0.00,0.00,0.00,0.031,0.031,0.029,0.00,0.00,0.00,0.038,0.00,0.040,0.00,0.00,0.034,0.00,0.00,0.00,0.021,0.00,0.00,0.00,0.034,0.00,0.00,523
Client  50,0.00,0.00,0.00,0.00,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.058,0.00,0.036,0.038,0.00,0.020,0.00,0.00,0.040,0.042,0.022,0.00,0.00,0.00,0.00,0.040,0.00,0.030,0.00,0.024,0.00,0.00,0.018,0.00,0.00,0.034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.036,0.066,0.022,0.032,0.00,0.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.030,0.024,0.00,0.038,0.00,0.022,0.00,0.00,0.00,0.00,0.038,0.036,0.00,0.00,0.00,0.00,0.014,0.048,0.00,0.00,0.036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.030,0.00,0.040,0.032,0.00,0.00,0.00,0.00,0.00,497
Client  51,0.059,0.024,0.00,0.032,0.00,0.00,0.026,0.00,0.00,0.00,0.00,0.00,0.048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.036,0.034,0.00,0.00,0.00,0.00,0.00,0.016,0.00,0.048,0.00,0.032,0.036,0.024,0.00,0.00,0.014,0.00,0.00,0.042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.044,0.042,0.00,0.032,0.00,0.032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.034,0.00,0.00,0.00,0.00,0.053,0.00,0.00,0.032,0.00,0.00,0.034,0.00,0.00,0.030,0.036,0.026,0.030,0.028,0.00,0.00,0.00,0.026,0.036,0.00,0.00,0.00,0.006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495
Client  52,0.00,0.00,0.00,0.012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.057,0.037,0.00,0.00,0.00,0.025,0.00,0.00,0.057,0.033,0.031,0.035,0.00,0.029,0.00,0.00,0.037,0.039,0.029,0.035,0.023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.039,0.041,0.00,0.016,0.00,0.00,0.00,0.043,0.00,0.033,0.00,0.027,0.00,0.00,0.043,0.00,0.025,0.00,0.00,0.00,0.020,0.00,0.00,0.041,0.035,0.00,0.00,0.00,0.016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.033,0.033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.045,0.033,0.00,0.00,0.00,0.00,0.00,488
Client  53,0.00,0.031,0.039,0.00,0.00,0.00,0.00,0.031,0.033,0.00,0.00,0.023,0.00,0.00,0.00,0.00,0.00,0.041,0.053,0.00,0.00,0.00,0.00,0.00,0.00,0.033,0.049,0.025,0.00,0.00,0.021,0.00,0.00,0.00,0.037,0.00,0.00,0.00,0.00,0.031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.027,0.029,0.00,0.00,0.033,0.00,0.00,0.031,0.019,0.00,0.00,0.00,0.00,0.049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.043,0.00,0.00,0.00,0.023,0.00,0.00,0.00,0.041,0.019,0.00,0.031,0.025,0.041,0.00,0.00,0.00,0.00,0.00,0.00,0.023,0.00,0.055,0.025,0.00,0.00,0.035,513
Client  54,0.040,0.00,0.00,0.037,0.00,0.031,0.00,0.00,0.00,0.044,0.00,0.025,0.00,0.00,0.00,0.00,0.00,0.00,0.037,0.00,0.00,0.00,0.00,0.037,0.00,0.037,0.00,0.00,0.00,0.00,0.00,0.044,0.029,0.00,0.00,0.00,0.00,0.00,0.015,0.00,0.042,0.00,0.037,0.00,0.00,0.00,0.019,0.00,0.00,0.00,0.00,0.040,0.00,0.00,0.033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.017,0.00,0.00,0.00,0.00,0.00,0.042,0.00,0.00,0.00,0.00,0.033,0.00,0.00,0.00,0.00,0.037,0.00,0.040,0.027,0.029,0.033,0.037,0.033,0.00,0.00,0.00,0.00,0.040,0.021,0.042,0.00,0.00,0.00,0.00,0.00,0.021,480
Client  55,0.00,0.00,0.00,0.00,0.038,0.00,0.00,0.046,0.00,0.00,0.044,0.042,0.00,0.034,0.036,0.00,0.00,0.00,0.00,0.00,0.00,0.020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.042,0.00,0.00,0.00,0.026,0.030,0.00,0.00,0.00,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.044,0.00,0.00,0.032,0.00,0.024,0.030,0.00,0.030,0.040,0.028,0.00,0.00,0.034,0.00,0.018,0.00,0.00,0.00,0.00,0.046,0.00,0.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032,0.038,0.022,0.00,0.032,0.036,0.032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.026,0.00,0.00,0.00,0.034,0.00,495
Client  56,0.00,0.00,0.00,0.023,0.00,0.00,0.00,0.00,0.027,0.00,0.00,0.00,0.00,0.00,0.037,0.00,0.00,0.035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.054,0.041,0.029,0.00,0.00,0.00,0.00,0.019,0.00,0.00,0.00,0.029,0.00,0.00,0.00,0.00,0.00,0.00,0.041,0.00,0.00,0.00,0.00,0.00,0.00,0.048,0.00,0.021,0.00,0.00,0.027,0.041,0.00,0.00,0.00,0.033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.029,0.00,0.046,0.035,0.00,0.00,0.00,0.033,0.043,0.031,0.00,0.019,0.029,0.027,0.039,0.00,0.00,0.00,0.00,0.031,0.027,0.00,0.00,0.031,0.00,0.00,0.043,0.033,517
Client  57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.052,0.00,0.030,0.052,0.030,0.028,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032,0.040,0.022,0.030,0.00,0.042,0.028,0.024,0.030,0.00,0.00,0.00,0.046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.022,0.034,0.00,0.00,0.032,0.032,0.00,0.036,0.00,0.034,0.024,0.034,0.00,0.044,0.00,0.036,0.026,0.00,0.00,0.00,0.00,0.00,0.00,0.038,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,496
Client  58,0.032,0.034,0.00,0.028,0.00,0.00,0.00,0.00,0.020,0.00,0.050,0.00,0.00,0.00,0.00,0.00,0.036,0.00,0.00,0.00,0.00,0.028,0.00,0.00,0.00,0.042,0.046,0.030,0.00,0.040,0.038,0.00,0.00,0.022,0.00,0.00,0.030,0.00,0.036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.00,0.00,0.044,0.00,0.00,0.022,0.00,0.00,0.036,0.00,0.036,0.00,0.00,0.00,0.00,0.026,0.00,0.032,0.032,0.00,0.036,0.00,0.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.046,0.00,0.00,0.022,0.00,0.00,0.046,0.00,0.032,0.036,0.00,502
Client  59,0.035,0.00,0.00,0.024,0.00,0.00,0.00,0.037,0.00,0.033,0.041,0.00,0.00,0.00,0.031,0.00,0.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041,0.00,0.039,0.00,0.00,0.00,0.022,0.00,0.00,0.031,0.00,0.00,0.00,0.047,0.00,0.031,0.029,0.00,0.027,0.037,0.00,0.041,0.039,0.037,0.031,0.00,0.00,0.00,0.00,0.033,0.00,0.00,0.037,0.00,0.010,0.00,0.00,0.00,0.00,0.00,0.039,0.035,0.037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.037,0.00,0.029,0.00,0.041,490
Client  60,0.00,0.00,0.00,0.00,0.00,0.00,0.047,0.029,0.00,0.00,0.00,0.031,0.035,0.00,0.035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.019,0.00,0.00,0.00,0.00,0.037,0.00,0.047,0.031,0.00,0.039,0.00,0.00,0.00,0.00,0.025,0.050,0.023,0.041,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.033,0.048,0.00,0.043,0.031,0.00,0.00,0.031,0.031,0.00,0.025,0.00,0.00,0.025,0.00,0.027,0.027,0.039,0.031,0.029,0.00,0.00,0.00,0.00,0.00,0.00,0.035,0.00,0.031,0.00,0.00,516
Client  61,0.054,0.028,0.00,0.034,0.043,0.00,0.043,0.030,0.035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.00,0.00,0.00,0.00,0.00,0.00,0.060,0.00,0.00,0.043,0.00,0.00,0.024,0.00,0.032,0.00,0.00,0.00,0.017,0.00,0.047,0.00,0.00,0.028,0.00,0.037,0.00,0.00,0.034,0.00,0.015,0.00,0.00,0.00,0.00,0.052,0.00,0.00,0.037,0.00,0.00,0.007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.054,0.028,0.00,0.00,0.030,0.00,0.00,0.00,0.00,0.021,0.00,0.043,0.00,0.021,0.00,0.00,0.00,0.00,0.00,0.013,0.00,0.039,0.00,0.00,0.00,0.00,0.024,0.00,0.00,0.00,536
Client  62,0.019,0.00,0.00,0.00,0.00,0.060,0.00,0.00,0.023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.023,0.00,0.00,0.00,0.045,0.00,0.036,0.00,0.030,0.034,0.00,0.032,0.00,0.00,0.00,0.026,0.026,0.038,0.041,0.00,0.00,0.00,0.017,0.00,0.00,0.00,0.032,0.00,0.00,0.053,0.030,0.00,0.00,0.036,0.00,0.00,0.028,0.00,0.028,0.00,0.00,0.017,0.00,0.00,0.00,0.00,0.055,0.034,0.026,0.00,0.00,0.00,0.00,0.028,0.038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.030,0.00,0.051,0.036,0.00,0.00,469
Client  63,0.00,0.00,0.00,0.029,0.00,0.00,0.00,0.037,0.00,0.00,0.037,0.00,0.045,0.00,0.035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.021,0.00,0.00,0.00,0.00,0.031,0.00,0.00,0.00,0.043,0.041,0.00,0.00,0.00,0.00,0.00,0.00,0.033,0.00,0.00,0.047,0.00,0.00,0.00,0.00,0.00,0.00,0.039,0.00,0.031,0.027,0.031,0.00,0.00,0.00,0.037,0.00,0.00,0.00,0.019,0.037,0.00,0.00,0.00,0.00,0.029,0.037,0.039,0.00,0.00,0.00,0.033,0.00,0.00,0.037,0.00,0.027,0.041,0.021,0.00,0.035,0.031,0.00,0.00,0.029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.021,0.00,0.00,0.00,485
Client  64,0.029,0.00,0.035,0.00,0.00,0.037,0.043,0.00,0.00,0.045,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.033,0.00,0.029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.016,0.031,0.00,0.00,0.045,0.00,0.041,0.00,0.027,0.00,0.00,0.00,0.008,0.00,0.00,0.00,0.00,0.043,0.00,0.00,0.060,0.00,0.021,0.033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.045,0.025,0.023,0.00,0.00,0.00,0.00,0.00,0.00,0.049,0.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.068,0.029,0.033,0.00,0.021,0.00,0.037,0.031,0.035,0.00,487
