Class frequencies:
client,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28,class29,class30,class31,class32,class33,class34,class35,class36,class37,class38,class39,class40,class41,class42,class43,class44,class45,class46,class47,class48,class49,class50,class51,class52,class53,class54,class55,class56,class57,class58,class59,class60,class61,class62,class63,class64,class65,class66,class67,class68,class69,class70,class71,class72,class73,class74,class75,class76,class77,class78,class79,class80,class81,class82,class83,class84,class85,class86,class87,class88,class89,class90,class91,class92,class93,class94,class95,class96,class97,class98,class99,Amount
Client  32,0.002,0.004,0.004,0.004,0.008,0.006,0.039,0.010,0.029,0.029,0.029,0.002,0.029,0.00,0.021,0.004,0.004,0.010,0.029,0.008,0.017,0.019,0.027,0.004,0.002,0.00,0.00,0.00,0.023,0.004,0.019,0.017,0.015,0.004,0.008,0.004,0.023,0.002,0.008,0.002,0.004,0.006,0.023,0.004,0.006,0.008,0.004,0.00,0.00,0.00,0.002,0.019,0.004,0.029,0.00,0.004,0.008,0.004,0.029,0.023,0.002,0.004,0.010,0.004,0.015,0.025,0.002,0.021,0.004,0.004,0.006,0.004,0.002,0.027,0.023,0.002,0.002,0.004,0.004,0.00,0.004,0.004,0.004,0.002,0.00,0.025,0.033,0.015,0.029,0.012,0.004,0.021,0.002,0.006,0.006,0.004,0.006,0.002,0.008,0.006,517
Client  33,0.004,0.002,0.006,0.004,0.006,0.00,0.002,0.002,0.031,0.021,0.002,0.039,0.010,0.006,0.002,0.00,0.025,0.006,0.027,0.006,0.025,0.002,0.006,0.006,0.004,0.010,0.006,0.004,0.029,0.004,0.025,0.004,0.002,0.019,0.016,0.025,0.008,0.002,0.019,0.006,0.00,0.00,0.023,0.012,0.031,0.00,0.002,0.004,0.00,0.004,0.00,0.004,0.012,0.010,0.002,0.004,0.023,0.002,0.031,0.006,0.006,0.006,0.004,0.008,0.016,0.008,0.023,0.006,0.021,0.035,0.002,0.004,0.002,0.004,0.00,0.033,0.016,0.023,0.002,0.004,0.008,0.002,0.016,0.010,0.004,0.029,0.004,0.00,0.004,0.006,0.012,0.00,0.012,0.004,0.002,0.006,0.004,0.010,0.002,0.043,486
Client  34,0.002,0.008,0.004,0.00,0.033,0.010,0.012,0.008,0.014,0.020,0.002,0.008,0.004,0.008,0.006,0.00,0.006,0.00,0.002,0.004,0.028,0.010,0.00,0.002,0.004,0.004,0.002,0.030,0.026,0.028,0.004,0.020,0.026,0.002,0.016,0.026,0.008,0.006,0.018,0.004,0.006,0.002,0.006,0.00,0.004,0.022,0.010,0.006,0.00,0.002,0.006,0.018,0.002,0.00,0.008,0.030,0.020,0.002,0.004,0.024,0.028,0.006,0.026,0.020,0.002,0.004,0.020,0.024,0.028,0.004,0.00,0.016,0.026,0.010,0.00,0.024,0.002,0.006,0.018,0.018,0.004,0.004,0.004,0.004,0.002,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.016,0.043,0.002,0.006,0.004,0.022,0.00,0.004,508
Client  35,0.018,0.004,0.00,0.002,0.002,0.006,0.002,0.004,0.002,0.002,0.00,0.004,0.002,0.004,0.002,0.004,0.004,0.006,0.031,0.004,0.018,0.002,0.020,0.004,0.004,0.006,0.037,0.020,0.002,0.002,0.018,0.029,0.00,0.004,0.002,0.020,0.002,0.008,0.024,0.00,0.006,0.027,0.024,0.002,0.006,0.004,0.004,0.002,0.033,0.004,0.027,0.002,0.033,0.004,0.002,0.010,0.002,0.029,0.008,0.004,0.035,0.018,0.004,0.002,0.022,0.033,0.00,0.004,0.008,0.002,0.027,0.004,0.00,0.004,0.027,0.004,0.029,0.020,0.004,0.00,0.016,0.008,0.012,0.014,0.002,0.010,0.00,0.006,0.004,0.004,0.010,0.012,0.002,0.00,0.00,0.031,0.022,0.006,0.008,0.022,490
Client  36,0.002,0.002,0.004,0.002,0.004,0.002,0.006,0.006,0.027,0.008,0.023,0.027,0.00,0.027,0.008,0.002,0.002,0.027,0.002,0.040,0.025,0.013,0.008,0.034,0.004,0.002,0.023,0.002,0.002,0.002,0.002,0.002,0.028,0.004,0.004,0.004,0.027,0.011,0.019,0.006,0.008,0.008,0.013,0.00,0.004,0.004,0.006,0.004,0.004,0.004,0.002,0.004,0.011,0.004,0.023,0.008,0.006,0.008,0.004,0.027,0.006,0.017,0.025,0.00,0.00,0.008,0.023,0.006,0.032,0.027,0.00,0.002,0.002,0.002,0.028,0.009,0.00,0.021,0.004,0.006,0.008,0.004,0.021,0.009,0.002,0.025,0.002,0.023,0.002,0.013,0.032,0.002,0.004,0.019,0.023,0.004,0.004,0.002,0.00,0.004,528
Client  37,0.002,0.004,0.025,0.006,0.040,0.012,0.027,0.004,0.004,0.023,0.002,0.004,0.006,0.040,0.010,0.006,0.002,0.002,0.002,0.008,0.023,0.015,0.002,0.031,0.017,0.004,0.00,0.006,0.023,0.004,0.006,0.006,0.008,0.004,0.008,0.027,0.010,0.021,0.002,0.006,0.010,0.008,0.004,0.019,0.004,0.002,0.021,0.013,0.002,0.006,0.023,0.006,0.004,0.004,0.00,0.004,0.006,0.004,0.004,0.002,0.008,0.002,0.002,0.019,0.013,0.002,0.008,0.019,0.027,0.006,0.008,0.015,0.002,0.006,0.008,0.006,0.006,0.017,0.025,0.00,0.021,0.004,0.025,0.004,0.002,0.00,0.006,0.008,0.023,0.008,0.035,0.021,0.002,0.019,0.008,0.002,0.002,0.002,0.002,0.019,521
Client  38,0.012,0.002,0.002,0.006,0.004,0.010,0.002,0.026,0.020,0.030,0.00,0.004,0.008,0.002,0.002,0.006,0.00,0.002,0.034,0.046,0.006,0.020,0.002,0.006,0.004,0.004,0.006,0.018,0.008,0.024,0.002,0.008,0.006,0.020,0.00,0.018,0.002,0.004,0.014,0.004,0.022,0.028,0.004,0.002,0.00,0.022,0.018,0.008,0.004,0.006,0.002,0.032,0.004,0.002,0.026,0.004,0.006,0.008,0.028,0.028,0.006,0.016,0.002,0.002,0.002,0.002,0.006,0.024,0.008,0.004,0.008,0.016,0.004,0.002,0.00,0.008,0.004,0.004,0.002,0.012,0.008,0.006,0.002,0.004,0.00,0.026,0.004,0.002,0.026,0.002,0.00,0.002,0.026,0.006,0.026,0.024,0.006,0.022,0.002,0.022,498
Client  39,0.00,0.002,0.006,0.019,0.00,0.004,0.00,0.017,0.023,0.006,0.023,0.010,0.023,0.008,0.002,0.021,0.021,0.002,0.002,0.012,0.002,0.002,0.021,0.035,0.027,0.006,0.031,0.008,0.006,0.008,0.014,0.014,0.004,0.004,0.025,0.025,0.004,0.002,0.006,0.027,0.004,0.004,0.027,0.002,0.002,0.004,0.004,0.025,0.008,0.002,0.004,0.00,0.00,0.004,0.004,0.023,0.025,0.025,0.00,0.004,0.006,0.021,0.021,0.002,0.008,0.004,0.010,0.00,0.025,0.006,0.006,0.00,0.039,0.008,0.002,0.00,0.002,0.002,0.021,0.004,0.004,0.002,0.017,0.00,0.006,0.010,0.00,0.025,0.004,0.00,0.029,0.00,0.008,0.004,0.021,0.002,0.008,0.008,0.027,0.002,518
Client  40,0.024,0.002,0.004,0.002,0.010,0.002,0.00,0.006,0.008,0.002,0.004,0.028,0.016,0.004,0.00,0.024,0.004,0.002,0.002,0.008,0.018,0.002,0.006,0.010,0.026,0.020,0.004,0.006,0.008,0.006,0.004,0.026,0.008,0.024,0.004,0.006,0.004,0.004,0.018,0.004,0.022,0.002,0.004,0.002,0.00,0.00,0.022,0.024,0.006,0.030,0.002,0.004,0.016,0.004,0.026,0.030,0.024,0.006,0.002,0.022,0.008,0.004,0.002,0.002,0.008,0.010,0.018,0.024,0.002,0.002,0.008,0.004,0.004,0.024,0.002,0.006,0.004,0.022,0.004,0.020,0.004,0.004,0.010,0.008,0.002,0.002,0.004,0.004,0.002,0.022,0.030,0.004,0.002,0.004,0.024,0.020,0.00,0.026,0.028,0.004,495
Client  41,0.008,0.002,0.004,0.022,0.002,0.024,0.00,0.008,0.002,0.028,0.010,0.006,0.006,0.00,0.022,0.006,0.004,0.002,0.002,0.004,0.024,0.006,0.008,0.006,0.012,0.006,0.004,0.024,0.004,0.00,0.004,0.006,0.006,0.002,0.002,0.004,0.030,0.006,0.008,0.002,0.002,0.018,0.033,0.00,0.004,0.010,0.008,0.028,0.004,0.006,0.008,0.018,0.00,0.004,0.020,0.026,0.006,0.022,0.020,0.028,0.006,0.002,0.002,0.022,0.002,0.002,0.002,0.016,0.002,0.004,0.026,0.008,0.006,0.030,0.004,0.006,0.004,0.022,0.024,0.026,0.026,0.026,0.014,0.014,0.002,0.006,0.004,0.002,0.020,0.00,0.00,0.004,0.024,0.004,0.010,0.004,0.004,0.00,0.008,0.006,492
Client  42,0.006,0.023,0.023,0.004,0.00,0.002,0.010,0.019,0.012,0.00,0.002,0.004,0.002,0.004,0.004,0.002,0.00,0.025,0.002,0.004,0.002,0.025,0.002,0.029,0.021,0.013,0.033,0.002,0.006,0.006,0.006,0.006,0.002,0.027,0.004,0.002,0.010,0.004,0.006,0.027,0.002,0.006,0.017,0.021,0.002,0.025,0.017,0.00,0.00,0.004,0.008,0.002,0.019,0.035,0.002,0.023,0.017,0.004,0.029,0.002,0.006,0.00,0.025,0.006,0.004,0.002,0.027,0.006,0.021,0.029,0.006,0.004,0.002,0.004,0.008,0.015,0.004,0.019,0.00,0.004,0.006,0.006,0.008,0.017,0.004,0.00,0.002,0.025,0.006,0.006,0.035,0.008,0.006,0.002,0.004,0.004,0.021,0.002,0.031,0.006,519
Client  43,0.006,0.022,0.006,0.002,0.006,0.004,0.00,0.002,0.002,0.004,0.006,0.002,0.00,0.004,0.018,0.024,0.004,0.004,0.026,0.002,0.014,0.008,0.002,0.006,0.004,0.004,0.004,0.006,0.030,0.002,0.006,0.026,0.004,0.006,0.004,0.004,0.006,0.008,0.018,0.008,0.006,0.002,0.00,0.030,0.004,0.024,0.020,0.006,0.010,0.006,0.004,0.00,0.014,0.004,0.004,0.022,0.020,0.00,0.004,0.002,0.006,0.006,0.018,0.008,0.002,0.032,0.012,0.006,0.008,0.028,0.022,0.004,0.004,0.002,0.020,0.016,0.016,0.002,0.00,0.026,0.012,0.004,0.002,0.002,0.022,0.022,0.008,0.024,0.004,0.002,0.042,0.006,0.026,0.00,0.006,0.008,0.006,0.028,0.022,0.030,505
Client  44,0.00,0.008,0.00,0.006,0.00,0.027,0.004,0.002,0.002,0.004,0.031,0.004,0.004,0.002,0.029,0.022,0.022,0.031,0.027,0.004,0.024,0.004,0.010,0.004,0.004,0.008,0.002,0.002,0.002,0.004,0.024,0.00,0.004,0.004,0.004,0.008,0.004,0.006,0.004,0.004,0.00,0.006,0.024,0.002,0.022,0.024,0.008,0.00,0.010,0.035,0.002,0.029,0.014,0.010,0.002,0.031,0.006,0.002,0.006,0.018,0.002,0.022,0.008,0.010,0.012,0.00,0.002,0.002,0.022,0.004,0.002,0.010,0.004,0.00,0.006,0.004,0.029,0.004,0.024,0.004,0.006,0.00,0.012,0.018,0.008,0.00,0.006,0.004,0.016,0.004,0.033,0.004,0.014,0.004,0.022,0.006,0.002,0.027,0.002,0.027,490
Client  45,0.020,0.006,0.030,0.004,0.030,0.032,0.006,0.018,0.004,0.018,0.006,0.037,0.00,0.008,0.004,0.004,0.020,0.004,0.002,0.008,0.010,0.004,0.00,0.008,0.002,0.002,0.008,0.004,0.006,0.002,0.020,0.014,0.028,0.024,0.002,0.032,0.026,0.002,0.010,0.004,0.004,0.006,0.00,0.00,0.032,0.024,0.008,0.002,0.004,0.002,0.028,0.022,0.022,0.002,0.004,0.026,0.006,0.006,0.002,0.020,0.022,0.006,0.002,0.006,0.014,0.004,0.004,0.004,0.020,0.00,0.012,0.008,0.006,0.00,0.002,0.002,0.002,0.022,0.002,0.010,0.004,0.004,0.010,0.004,0.028,0.004,0.002,0.002,0.026,0.008,0.020,0.004,0.006,0.004,0.002,0.004,0.006,0.002,0.030,0.006,507
Client  46,0.020,0.002,0.004,0.032,0.00,0.002,0.034,0.022,0.004,0.006,0.024,0.006,0.030,0.004,0.004,0.012,0.002,0.004,0.026,0.036,0.008,0.00,0.002,0.002,0.028,0.006,0.00,0.002,0.004,0.002,0.004,0.006,0.002,0.006,0.002,0.00,0.00,0.006,0.00,0.024,0.008,0.004,0.004,0.028,0.028,0.008,0.028,0.00,0.012,0.026,0.004,0.020,0.018,0.006,0.004,0.006,0.024,0.004,0.004,0.024,0.006,0.018,0.026,0.010,0.010,0.002,0.026,0.030,0.004,0.00,0.002,0.008,0.00,0.00,0.00,0.002,0.002,0.004,0.004,0.030,0.008,0.022,0.006,0.004,0.006,0.006,0.002,0.030,0.00,0.004,0.004,0.008,0.006,0.020,0.024,0.004,0.028,0.002,0.002,0.002,505
Client  47,0.028,0.024,0.004,0.00,0.002,0.00,0.002,0.006,0.006,0.004,0.002,0.004,0.002,0.026,0.028,0.022,0.006,0.008,0.00,0.034,0.002,0.022,0.024,0.002,0.014,0.002,0.006,0.00,0.002,0.004,0.00,0.034,0.020,0.006,0.002,0.022,0.002,0.004,0.004,0.030,0.004,0.012,0.002,0.006,0.008,0.002,0.016,0.022,0.030,0.00,0.006,0.004,0.012,0.004,0.016,0.00,0.004,0.020,0.004,0.006,0.034,0.024,0.002,0.024,0.006,0.002,0.002,0.006,0.004,0.004,0.030,0.00,0.004,0.010,0.004,0.002,0.028,0.012,0.00,0.006,0.022,0.00,0.004,0.00,0.024,0.006,0.006,0.008,0.008,0.028,0.004,0.002,0.004,0.028,0.016,0.002,0.010,0.020,0.006,0.002,496
Client  48,0.008,0.004,0.010,0.021,0.004,0.002,0.004,0.023,0.006,0.00,0.006,0.004,0.004,0.00,0.004,0.002,0.010,0.008,0.004,0.004,0.002,0.023,0.019,0.006,0.006,0.023,0.002,0.021,0.00,0.008,0.008,0.006,0.014,0.021,0.033,0.023,0.006,0.00,0.002,0.006,0.031,0.027,0.004,0.002,0.004,0.002,0.021,0.025,0.033,0.010,0.00,0.012,0.008,0.002,0.012,0.002,0.006,0.029,0.029,0.006,0.004,0.033,0.029,0.002,0.025,0.004,0.002,0.023,0.006,0.004,0.002,0.023,0.004,0.006,0.002,0.00,0.002,0.004,0.023,0.004,0.002,0.002,0.004,0.006,0.027,0.006,0.006,0.004,0.002,0.025,0.00,0.006,0.019,0.00,0.002,0.016,0.016,0.004,0.002,0.025,486
Client  49,0.006,0.008,0.017,0.006,0.029,0.017,0.00,0.008,0.002,0.00,0.027,0.002,0.004,0.006,0.023,0.025,0.004,0.002,0.025,0.006,0.008,0.002,0.006,0.00,0.004,0.004,0.006,0.00,0.00,0.029,0.00,0.00,0.010,0.00,0.010,0.023,0.006,0.006,0.015,0.029,0.00,0.004,0.015,0.008,0.034,0.006,0.004,0.004,0.006,0.031,0.027,0.021,0.002,0.019,0.029,0.006,0.011,0.006,0.004,0.004,0.002,0.002,0.008,0.006,0.015,0.004,0.004,0.006,0.019,0.011,0.002,0.00,0.023,0.031,0.006,0.004,0.002,0.004,0.017,0.021,0.025,0.008,0.002,0.00,0.027,0.002,0.033,0.006,0.00,0.019,0.002,0.002,0.002,0.036,0.00,0.006,0.002,0.029,0.008,0.00,523
Client  50,0.008,0.008,0.004,0.006,0.002,0.008,0.032,0.002,0.006,0.006,0.004,0.006,0.00,0.004,0.002,0.022,0.008,0.036,0.026,0.010,0.024,0.002,0.00,0.034,0.018,0.020,0.006,0.002,0.004,0.004,0.020,0.004,0.022,0.002,0.024,0.002,0.002,0.028,0.00,0.004,0.026,0.002,0.002,0.002,0.014,0.008,0.006,0.006,0.002,0.022,0.024,0.018,0.022,0.002,0.026,0.00,0.004,0.004,0.002,0.00,0.004,0.00,0.00,0.018,0.012,0.010,0.026,0.010,0.024,0.008,0.004,0.006,0.00,0.030,0.020,0.004,0.008,0.010,0.00,0.016,0.026,0.00,0.002,0.018,0.004,0.004,0.004,0.00,0.004,0.006,0.010,0.028,0.002,0.026,0.016,0.006,0.004,0.002,0.004,0.004,497
Client  51,0.018,0.018,0.006,0.026,0.002,0.002,0.038,0.004,0.00,0.004,0.006,0.00,0.026,0.004,0.002,0.00,0.002,0.002,0.004,0.00,0.004,0.022,0.024,0.004,0.002,0.008,0.008,0.00,0.018,0.004,0.020,0.002,0.022,0.014,0.024,0.004,0.012,0.026,0.004,0.002,0.016,0.002,0.008,0.004,0.008,0.006,0.002,0.010,0.026,0.022,0.002,0.024,0.006,0.020,0.010,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.006,0.004,0.002,0.028,0.004,0.006,0.010,0.004,0.036,0.006,0.00,0.030,0.006,0.010,0.024,0.00,0.004,0.036,0.034,0.022,0.012,0.022,0.00,0.004,0.008,0.024,0.018,0.002,0.002,0.008,0.016,0.004,0.002,0.006,0.002,0.004,0.006,0.008,495
Client  52,0.004,0.00,0.006,0.025,0.006,0.006,0.00,0.004,0.008,0.004,0.004,0.002,0.031,0.023,0.006,0.004,0.004,0.025,0.008,0.008,0.020,0.025,0.027,0.037,0.006,0.027,0.002,0.006,0.031,0.027,0.023,0.018,0.020,0.002,0.002,0.008,0.004,0.006,0.002,0.002,0.006,0.00,0.002,0.031,0.031,0.002,0.014,0.008,0.006,0.004,0.023,0.004,0.025,0.002,0.020,0.002,0.004,0.025,0.00,0.016,0.00,0.004,0.002,0.029,0.002,0.004,0.020,0.025,0.00,0.006,0.004,0.018,0.006,0.00,0.004,0.008,0.002,0.002,0.006,0.004,0.00,0.006,0.002,0.00,0.025,0.014,0.006,0.010,0.004,0.004,0.00,0.002,0.002,0.031,0.029,0.002,0.004,0.006,0.004,0.002,488
Client  53,0.002,0.023,0.023,0.006,0.008,0.008,0.002,0.023,0.025,0.004,0.00,0.035,0.012,0.004,0.006,0.00,0.00,0.023,0.023,0.002,0.006,0.00,0.004,0.008,0.004,0.025,0.033,0.025,0.002,0.012,0.016,0.00,0.004,0.002,0.027,0.00,0.002,0.004,0.002,0.019,0.004,0.004,0.004,0.004,0.006,0.008,0.002,0.00,0.008,0.00,0.004,0.010,0.016,0.033,0.00,0.004,0.025,0.002,0.006,0.033,0.019,0.006,0.006,0.004,0.00,0.031,0.00,0.004,0.002,0.002,0.002,0.004,0.008,0.027,0.00,0.006,0.00,0.016,0.004,0.008,0.002,0.023,0.016,0.002,0.027,0.019,0.027,0.004,0.004,0.006,0.002,0.004,0.004,0.033,0.006,0.027,0.019,0.004,0.002,0.023,513
Client  54,0.015,0.008,0.00,0.025,0.006,0.017,0.004,0.002,0.00,0.037,0.004,0.033,0.00,0.004,0.002,0.004,0.002,0.004,0.031,0.008,0.00,0.004,0.006,0.042,0.006,0.023,0.004,0.00,0.006,0.00,0.004,0.023,0.023,0.008,0.004,0.006,0.004,0.00,0.021,0.004,0.025,0.002,0.023,0.002,0.006,0.006,0.015,0.004,0.004,0.010,0.004,0.015,0.010,0.002,0.025,0.002,0.004,0.006,0.008,0.002,0.004,0.008,0.002,0.023,0.004,0.004,0.004,0.004,0.002,0.031,0.006,0.004,0.002,0.010,0.031,0.002,0.004,0.004,0.00,0.025,0.002,0.027,0.025,0.019,0.017,0.021,0.031,0.002,0.004,0.006,0.008,0.015,0.015,0.019,0.004,0.006,0.002,0.004,0.004,0.017,480
Client  55,0.006,0.002,0.002,0.006,0.038,0.006,0.002,0.022,0.00,0.006,0.036,0.036,0.006,0.028,0.026,0.004,0.006,0.004,0.006,0.004,0.002,0.016,0.002,0.006,0.006,0.006,0.006,0.00,0.002,0.002,0.016,0.002,0.002,0.002,0.018,0.022,0.00,0.006,0.008,0.004,0.002,0.038,0.004,0.002,0.004,0.004,0.016,0.002,0.002,0.028,0.00,0.022,0.016,0.004,0.020,0.024,0.028,0.00,0.004,0.026,0.002,0.018,0.002,0.004,0.00,0.008,0.022,0.002,0.024,0.002,0.00,0.008,0.004,0.002,0.008,0.00,0.004,0.004,0.00,0.008,0.032,0.028,0.022,0.002,0.016,0.024,0.030,0.002,0.006,0.002,0.004,0.004,0.004,0.002,0.024,0.002,0.006,0.006,0.032,0.00,495
Client  56,0.006,0.00,0.004,0.021,0.006,0.00,0.008,0.002,0.031,0.004,0.002,0.00,0.004,0.010,0.025,0.004,0.004,0.031,0.010,0.004,0.002,0.004,0.00,0.002,0.008,0.015,0.019,0.023,0.006,0.004,0.002,0.006,0.017,0.004,0.006,0.006,0.027,0.004,0.00,0.010,0.002,0.006,0.006,0.021,0.006,0.002,0.004,0.00,0.006,0.002,0.017,0.004,0.017,0.004,0.002,0.023,0.025,0.002,0.004,0.004,0.029,0.008,0.002,0.002,0.004,0.010,0.006,0.004,0.002,0.004,0.006,0.002,0.027,0.002,0.027,0.021,0.006,0.006,0.004,0.025,0.029,0.023,0.004,0.014,0.025,0.027,0.025,0.004,0.004,0.004,0.006,0.017,0.021,0.008,0.015,0.019,0.004,0.004,0.027,0.029,517
Client  57,0.00,0.006,0.00,0.002,0.00,0.00,0.002,0.010,0.026,0.00,0.004,0.002,0.008,0.004,0.004,0.012,0.030,0.008,0.028,0.040,0.016,0.026,0.010,0.008,0.022,0.002,0.002,0.002,0.008,0.006,0.010,0.002,0.024,0.018,0.022,0.022,0.008,0.014,0.006,0.018,0.018,0.002,0.004,0.004,0.028,0.00,0.008,0.002,0.008,0.004,0.004,0.004,0.016,0.024,0.014,0.010,0.032,0.018,0.006,0.018,0.002,0.020,0.030,0.020,0.002,0.026,0.008,0.014,0.022,0.010,0.002,0.008,0.00,0.006,0.00,0.028,0.002,0.002,0.024,0.004,0.004,0.004,0.006,0.00,0.004,0.006,0.00,0.006,0.006,0.006,0.004,0.002,0.026,0.006,0.002,0.004,0.006,0.006,0.002,0.006,496
Client  58,0.016,0.028,0.004,0.028,0.00,0.006,0.008,0.004,0.026,0.00,0.042,0.006,0.002,0.004,0.006,0.00,0.026,0.00,0.002,0.002,0.002,0.012,0.002,0.002,0.008,0.024,0.028,0.032,0.002,0.020,0.020,0.008,0.00,0.026,0.008,0.006,0.024,0.006,0.022,0.002,0.002,0.004,0.006,0.004,0.00,0.004,0.002,0.014,0.006,0.002,0.002,0.004,0.002,0.008,0.006,0.006,0.006,0.006,0.034,0.008,0.002,0.026,0.006,0.00,0.020,0.006,0.004,0.030,0.002,0.018,0.006,0.010,0.004,0.012,0.022,0.008,0.016,0.018,0.004,0.018,0.00,0.018,0.004,0.002,0.006,0.004,0.00,0.002,0.00,0.032,0.004,0.004,0.014,0.004,0.010,0.024,0.008,0.020,0.022,0.004,502
Client  59,0.018,0.006,0.004,0.022,0.004,0.010,0.008,0.020,0.00,0.020,0.033,0.006,0.002,0.008,0.022,0.00,0.029,0.006,0.006,0.002,0.00,0.002,0.002,0.002,0.004,0.020,0.00,0.00,0.006,0.00,0.006,0.002,0.004,0.00,0.008,0.012,0.00,0.022,0.004,0.033,0.008,0.004,0.010,0.029,0.004,0.004,0.016,0.004,0.002,0.004,0.033,0.004,0.016,0.022,0.010,0.018,0.014,0.00,0.037,0.016,0.024,0.022,0.002,0.006,0.008,0.002,0.024,0.004,0.008,0.018,0.002,0.016,0.00,0.00,0.00,0.012,0.006,0.018,0.029,0.027,0.00,0.008,0.002,0.004,0.00,0.00,0.002,0.006,0.008,0.004,0.008,0.006,0.006,0.002,0.004,0.031,0.004,0.037,0.00,0.022,490
Client  60,0.006,0.008,0.006,0.002,0.002,0.004,0.035,0.019,0.006,0.004,0.004,0.031,0.035,0.004,0.023,0.00,0.004,0.002,0.006,0.002,0.002,0.002,0.00,0.002,0.004,0.010,0.008,0.012,0.004,0.027,0.010,0.004,0.004,0.012,0.023,0.006,0.027,0.019,0.008,0.023,0.006,0.004,0.006,0.002,0.037,0.031,0.019,0.019,0.004,0.00,0.002,0.002,0.010,0.002,0.004,0.00,0.014,0.004,0.002,0.004,0.016,0.008,0.002,0.010,0.002,0.002,0.002,0.002,0.002,0.027,0.021,0.004,0.016,0.021,0.008,0.004,0.014,0.019,0.006,0.023,0.004,0.010,0.012,0.002,0.012,0.019,0.021,0.025,0.014,0.004,0.006,0.004,0.002,0.004,0.006,0.027,0.008,0.023,0.008,0.006,516
Client  61,0.019,0.021,0.004,0.022,0.034,0.002,0.035,0.017,0.022,0.00,0.004,0.006,0.004,0.004,0.007,0.00,0.00,0.006,0.006,0.056,0.006,0.004,0.004,0.009,0.011,0.006,0.039,0.009,0.004,0.021,0.002,0.00,0.017,0.006,0.022,0.006,0.00,0.00,0.021,0.002,0.032,0.00,0.004,0.030,0.004,0.024,0.006,0.004,0.022,0.002,0.024,0.002,0.004,0.009,0.006,0.021,0.004,0.006,0.021,0.002,0.006,0.022,0.002,0.002,0.006,0.00,0.004,0.002,0.004,0.002,0.024,0.009,0.004,0.004,0.024,0.006,0.004,0.007,0.004,0.024,0.004,0.019,0.004,0.013,0.004,0.004,0.002,0.002,0.009,0.017,0.011,0.028,0.004,0.004,0.004,0.007,0.019,0.004,0.006,0.002,536
Client  62,0.017,0.004,0.002,0.004,0.00,0.028,0.004,0.00,0.028,0.006,0.00,0.00,0.006,0.004,0.002,0.00,0.030,0.002,0.004,0.006,0.030,0.002,0.026,0.009,0.015,0.026,0.002,0.023,0.002,0.004,0.011,0.019,0.019,0.028,0.023,0.004,0.002,0.00,0.023,0.009,0.004,0.011,0.023,0.002,0.006,0.030,0.017,0.004,0.004,0.026,0.002,0.006,0.023,0.004,0.032,0.004,0.006,0.030,0.009,0.00,0.006,0.004,0.021,0.019,0.015,0.004,0.006,0.002,0.002,0.028,0.015,0.004,0.006,0.004,0.004,0.004,0.00,0.006,0.011,0.023,0.004,0.006,0.002,0.004,0.006,0.004,0.002,0.004,0.006,0.004,0.011,0.004,0.00,0.006,0.019,0.00,0.017,0.028,0.009,0.002,469
Client  63,0.002,0.008,0.002,0.023,0.00,0.008,0.006,0.019,0.008,0.00,0.035,0.00,0.025,0.006,0.025,0.002,0.004,0.006,0.00,0.00,0.002,0.002,0.002,0.00,0.025,0.006,0.004,0.004,0.008,0.021,0.00,0.004,0.00,0.025,0.035,0.004,0.006,0.002,0.006,0.004,0.004,0.027,0.006,0.004,0.027,0.006,0.004,0.004,0.004,0.002,0.004,0.019,0.006,0.021,0.025,0.023,0.002,0.002,0.002,0.021,0.004,0.002,0.004,0.023,0.014,0.004,0.002,0.00,0.008,0.029,0.025,0.027,0.006,0.002,0.004,0.029,0.00,0.00,0.019,0.002,0.027,0.025,0.019,0.004,0.031,0.029,0.00,0.004,0.029,0.008,0.004,0.004,0.002,0.008,0.006,0.004,0.031,0.002,0.004,0.002,485
Client  64,0.018,0.004,0.023,0.006,0.00,0.021,0.037,0.002,0.002,0.037,0.004,0.004,0.008,0.002,0.004,0.00,0.002,0.006,0.002,0.002,0.029,0.004,0.014,0.002,0.004,0.006,0.010,0.002,0.004,0.00,0.018,0.023,0.002,0.00,0.027,0.008,0.027,0.002,0.016,0.004,0.004,0.004,0.025,0.006,0.004,0.002,0.006,0.033,0.00,0.00,0.027,0.006,0.018,0.027,0.002,0.00,0.002,0.008,0.004,0.006,0.006,0.004,0.027,0.018,0.016,0.004,0.002,0.004,0.008,0.008,0.006,0.025,0.033,0.004,0.008,0.00,0.002,0.006,0.004,0.004,0.004,0.006,0.010,0.004,0.010,0.00,0.004,0.002,0.002,0.008,0.025,0.023,0.031,0.00,0.025,0.004,0.014,0.033,0.025,0.006,487
