Class frequencies:
client,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28,class29,class30,class31,class32,class33,class34,class35,class36,class37,class38,class39,class40,class41,class42,class43,class44,class45,class46,class47,class48,class49,class50,class51,class52,class53,class54,class55,class56,class57,class58,class59,class60,class61,class62,class63,class64,class65,class66,class67,class68,class69,class70,class71,class72,class73,class74,class75,class76,class77,class78,class79,class80,class81,class82,class83,class84,class85,class86,class87,class88,class89,class90,class91,class92,class93,class94,class95,class96,class97,class98,class99,Amount
Client  32,0.00,0.004,0.00,0.007,0.00,0.011,0.011,0.011,0.00,0.004,0.068,0.00,0.011,0.015,0.004,0.004,0.00,0.011,0.002,0.00,0.024,0.002,0.020,0.00,0.007,0.00,0.007,0.096,0.004,0.007,0.011,0.013,0.00,0.011,0.002,0.00,0.004,0.011,0.050,0.004,0.00,0.00,0.00,0.042,0.013,0.013,0.002,0.009,0.00,0.004,0.004,0.002,0.002,0.007,0.002,0.013,0.002,0.018,0.00,0.033,0.007,0.035,0.009,0.007,0.00,0.007,0.044,0.004,0.00,0.007,0.002,0.002,0.00,0.011,0.018,0.004,0.004,0.00,0.031,0.004,0.029,0.00,0.015,0.00,0.015,0.066,0.00,0.002,0.002,0.009,0.004,0.00,0.00,0.00,0.004,0.004,0.002,0.004,0.042,0.00,456
Client  33,0.004,0.005,0.011,0.00,0.00,0.040,0.018,0.011,0.022,0.040,0.005,0.005,0.00,0.002,0.004,0.007,0.029,0.00,0.005,0.00,0.00,0.00,0.002,0.004,0.011,0.005,0.002,0.005,0.009,0.002,0.002,0.007,0.00,0.00,0.00,0.002,0.00,0.007,0.002,0.015,0.002,0.015,0.016,0.015,0.015,0.002,0.007,0.027,0.002,0.013,0.00,0.049,0.007,0.007,0.004,0.011,0.005,0.00,0.016,0.044,0.002,0.004,0.002,0.002,0.020,0.020,0.004,0.004,0.018,0.005,0.009,0.00,0.015,0.005,0.002,0.022,0.016,0.00,0.029,0.004,0.051,0.029,0.00,0.004,0.018,0.00,0.004,0.00,0.020,0.007,0.002,0.029,0.00,0.00,0.002,0.106,0.00,0.00,0.00,0.00,546
Client  34,0.034,0.012,0.006,0.002,0.026,0.006,0.018,0.006,0.008,0.038,0.00,0.00,0.00,0.004,0.006,0.004,0.014,0.032,0.002,0.059,0.050,0.024,0.024,0.002,0.004,0.014,0.00,0.006,0.00,0.002,0.006,0.006,0.044,0.093,0.002,0.00,0.00,0.00,0.006,0.089,0.083,0.004,0.014,0.00,0.002,0.00,0.00,0.002,0.010,0.004,0.004,0.006,0.012,0.006,0.00,0.004,0.006,0.00,0.004,0.002,0.024,0.00,0.016,0.034,0.00,0.00,0.024,0.012,0.002,0.024,0.010,0.002,0.006,0.006,0.00,0.00,0.00,0.00,0.006,0.028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505
Client  35,0.020,0.046,0.018,0.002,0.002,0.002,0.006,0.006,0.002,0.010,0.006,0.00,0.00,0.006,0.008,0.00,0.004,0.00,0.004,0.006,0.002,0.00,0.010,0.006,0.014,0.012,0.040,0.024,0.002,0.00,0.018,0.00,0.00,0.004,0.006,0.004,0.030,0.024,0.00,0.002,0.006,0.006,0.002,0.006,0.008,0.014,0.004,0.00,0.00,0.018,0.004,0.008,0.00,0.002,0.020,0.002,0.00,0.010,0.008,0.012,0.00,0.002,0.012,0.006,0.020,0.002,0.006,0.006,0.008,0.006,0.012,0.002,0.030,0.004,0.028,0.002,0.014,0.089,0.00,0.006,0.006,0.004,0.004,0.008,0.008,0.00,0.002,0.00,0.022,0.002,0.040,0.024,0.008,0.016,0.014,0.057,0.00,0.00,0.018,0.028,495
Client  36,0.00,0.00,0.00,0.00,0.00,0.007,0.00,0.011,0.00,0.00,0.00,0.002,0.031,0.00,0.002,0.00,0.00,0.027,0.007,0.00,0.024,0.002,0.027,0.007,0.002,0.002,0.027,0.00,0.011,0.009,0.018,0.011,0.011,0.004,0.007,0.002,0.002,0.011,0.002,0.00,0.004,0.00,0.00,0.009,0.004,0.002,0.002,0.004,0.004,0.009,0.004,0.033,0.002,0.102,0.011,0.009,0.051,0.015,0.00,0.00,0.007,0.038,0.004,0.00,0.015,0.00,0.002,0.002,0.002,0.002,0.020,0.086,0.00,0.038,0.004,0.007,0.004,0.013,0.00,0.024,0.029,0.007,0.029,0.00,0.024,0.009,0.027,0.00,0.004,0.029,0.00,0.00,0.00,0.00,0.015,0.00,0.00,0.024,0.00,0.00,452
Client  37,0.006,0.00,0.002,0.029,0.037,0.008,0.00,0.00,0.002,0.004,0.010,0.002,0.006,0.014,0.012,0.004,0.016,0.039,0.00,0.002,0.084,0.004,0.006,0.039,0.027,0.010,0.012,0.00,0.010,0.004,0.00,0.010,0.004,0.00,0.00,0.002,0.00,0.006,0.010,0.00,0.018,0.002,0.004,0.004,0.031,0.004,0.014,0.025,0.002,0.008,0.002,0.006,0.00,0.012,0.020,0.031,0.024,0.006,0.053,0.008,0.00,0.002,0.002,0.010,0.00,0.039,0.004,0.024,0.00,0.008,0.004,0.012,0.012,0.00,0.022,0.004,0.00,0.00,0.00,0.008,0.006,0.031,0.008,0.002,0.004,0.00,0.002,0.014,0.010,0.004,0.002,0.00,0.008,0.008,0.022,0.010,0.008,0.022,0.00,0.00,510
Client  38,0.008,0.00,0.00,0.002,0.00,0.004,0.010,0.059,0.004,0.00,0.016,0.010,0.004,0.002,0.006,0.004,0.020,0.00,0.002,0.067,0.012,0.006,0.018,0.00,0.018,0.00,0.004,0.012,0.00,0.002,0.006,0.083,0.010,0.004,0.014,0.004,0.034,0.014,0.014,0.004,0.038,0.00,0.006,0.00,0.024,0.020,0.004,0.036,0.00,0.00,0.008,0.012,0.006,0.002,0.002,0.008,0.002,0.002,0.038,0.002,0.002,0.002,0.036,0.004,0.004,0.002,0.008,0.012,0.032,0.002,0.028,0.024,0.038,0.022,0.002,0.006,0.004,0.002,0.008,0.004,0.002,0.004,0.012,0.008,0.002,0.008,0.00,0.004,0.002,0.002,0.004,0.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505
Client  39,0.002,0.010,0.035,0.00,0.004,0.00,0.023,0.002,0.00,0.059,0.010,0.002,0.023,0.004,0.002,0.018,0.021,0.090,0.012,0.002,0.021,0.039,0.018,0.016,0.002,0.045,0.002,0.00,0.018,0.004,0.004,0.090,0.055,0.021,0.002,0.00,0.008,0.00,0.00,0.002,0.016,0.016,0.00,0.004,0.027,0.002,0.002,0.002,0.00,0.012,0.027,0.018,0.027,0.002,0.008,0.031,0.002,0.004,0.016,0.010,0.002,0.033,0.00,0.016,0.00,0.012,0.002,0.008,0.008,0.002,0.002,0.002,0.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512
Client  40,0.019,0.002,0.004,0.013,0.004,0.021,0.019,0.00,0.042,0.029,0.040,0.00,0.006,0.00,0.021,0.006,0.002,0.012,0.004,0.006,0.021,0.015,0.00,0.002,0.002,0.004,0.013,0.00,0.002,0.010,0.002,0.00,0.025,0.008,0.002,0.023,0.006,0.002,0.006,0.002,0.008,0.00,0.004,0.002,0.006,0.010,0.017,0.039,0.004,0.071,0.025,0.062,0.00,0.015,0.002,0.002,0.012,0.002,0.002,0.004,0.033,0.002,0.00,0.039,0.004,0.027,0.002,0.002,0.002,0.006,0.029,0.00,0.013,0.002,0.002,0.002,0.002,0.008,0.002,0.004,0.029,0.006,0.008,0.054,0.00,0.002,0.004,0.039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519
Client  41,0.008,0.026,0.00,0.00,0.004,0.00,0.024,0.004,0.00,0.006,0.044,0.00,0.022,0.004,0.00,0.004,0.012,0.00,0.020,0.00,0.014,0.018,0.006,0.00,0.00,0.00,0.008,0.004,0.00,0.00,0.00,0.020,0.006,0.006,0.014,0.00,0.004,0.006,0.00,0.006,0.008,0.004,0.002,0.048,0.00,0.00,0.006,0.00,0.050,0.004,0.00,0.006,0.00,0.030,0.016,0.008,0.006,0.004,0.010,0.002,0.006,0.016,0.012,0.004,0.002,0.012,0.004,0.006,0.00,0.040,0.00,0.022,0.00,0.00,0.006,0.008,0.002,0.030,0.008,0.002,0.012,0.00,0.026,0.00,0.00,0.024,0.012,0.00,0.00,0.026,0.024,0.022,0.012,0.030,0.00,0.012,0.030,0.018,0.052,0.032,503
Client  42,0.00,0.008,0.00,0.002,0.008,0.00,0.002,0.004,0.008,0.00,0.002,0.006,0.018,0.00,0.002,0.002,0.008,0.00,0.010,0.00,0.023,0.006,0.006,0.002,0.002,0.00,0.033,0.008,0.053,0.00,0.018,0.00,0.006,0.004,0.004,0.021,0.006,0.00,0.004,0.004,0.014,0.00,0.002,0.00,0.006,0.066,0.00,0.00,0.021,0.004,0.00,0.010,0.004,0.00,0.00,0.012,0.00,0.002,0.00,0.006,0.00,0.00,0.018,0.00,0.041,0.004,0.00,0.006,0.00,0.006,0.021,0.008,0.002,0.008,0.041,0.00,0.094,0.004,0.031,0.00,0.00,0.002,0.016,0.014,0.053,0.00,0.016,0.00,0.014,0.002,0.033,0.010,0.008,0.129,0.00,0.00,0.00,0.00,0.00,0.00,513
Client  43,0.016,0.002,0.002,0.00,0.008,0.022,0.00,0.002,0.018,0.012,0.008,0.00,0.006,0.00,0.00,0.020,0.004,0.020,0.002,0.004,0.029,0.041,0.020,0.008,0.012,0.00,0.00,0.006,0.004,0.002,0.002,0.00,0.004,0.004,0.008,0.016,0.00,0.008,0.002,0.008,0.010,0.006,0.002,0.031,0.006,0.143,0.004,0.057,0.002,0.004,0.00,0.004,0.031,0.010,0.006,0.002,0.00,0.002,0.018,0.016,0.002,0.00,0.008,0.010,0.002,0.002,0.006,0.004,0.035,0.00,0.00,0.002,0.006,0.022,0.006,0.018,0.00,0.006,0.00,0.037,0.00,0.00,0.008,0.010,0.00,0.002,0.00,0.002,0.002,0.00,0.061,0.008,0.035,0.012,0.027,0.00,0.00,0.00,0.00,0.00,510
Client  44,0.010,0.00,0.00,0.00,0.006,0.004,0.004,0.004,0.00,0.040,0.008,0.008,0.006,0.032,0.012,0.002,0.010,0.008,0.018,0.00,0.00,0.00,0.002,0.002,0.00,0.002,0.018,0.004,0.00,0.016,0.00,0.002,0.024,0.050,0.020,0.004,0.026,0.004,0.010,0.002,0.002,0.002,0.004,0.040,0.00,0.004,0.00,0.002,0.00,0.004,0.002,0.00,0.002,0.028,0.012,0.016,0.028,0.008,0.032,0.022,0.00,0.002,0.004,0.002,0.010,0.00,0.004,0.054,0.020,0.006,0.00,0.018,0.002,0.002,0.00,0.002,0.00,0.022,0.016,0.002,0.026,0.002,0.00,0.00,0.008,0.004,0.002,0.063,0.052,0.006,0.00,0.00,0.020,0.022,0.004,0.008,0.032,0.006,0.020,0.00,504
Client  45,0.002,0.017,0.029,0.010,0.00,0.005,0.036,0.053,0.002,0.00,0.039,0.007,0.005,0.029,0.00,0.002,0.00,0.002,0.007,0.005,0.022,0.005,0.012,0.027,0.002,0.005,0.010,0.002,0.005,0.002,0.002,0.00,0.007,0.017,0.00,0.00,0.002,0.022,0.00,0.00,0.002,0.019,0.002,0.002,0.005,0.00,0.022,0.00,0.014,0.010,0.002,0.007,0.00,0.00,0.014,0.031,0.00,0.002,0.002,0.00,0.010,0.002,0.007,0.007,0.00,0.00,0.002,0.019,0.010,0.002,0.017,0.00,0.010,0.034,0.014,0.00,0.005,0.010,0.00,0.029,0.00,0.027,0.012,0.002,0.002,0.012,0.046,0.022,0.010,0.010,0.007,0.012,0.002,0.00,0.070,0.005,0.002,0.031,0.010,0.010,415
Client  46,0.030,0.004,0.008,0.014,0.014,0.014,0.004,0.018,0.014,0.00,0.00,0.00,0.002,0.00,0.002,0.002,0.108,0.012,0.002,0.00,0.004,0.00,0.008,0.002,0.00,0.004,0.002,0.012,0.004,0.032,0.002,0.004,0.002,0.006,0.032,0.004,0.00,0.012,0.00,0.008,0.026,0.002,0.004,0.010,0.002,0.00,0.014,0.028,0.002,0.020,0.00,0.002,0.002,0.002,0.014,0.004,0.002,0.004,0.010,0.00,0.002,0.00,0.016,0.00,0.006,0.074,0.00,0.004,0.002,0.032,0.070,0.014,0.00,0.038,0.002,0.00,0.002,0.018,0.004,0.006,0.008,0.004,0.002,0.012,0.014,0.006,0.00,0.098,0.00,0.022,0.002,0.010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501
Client  47,0.012,0.00,0.046,0.006,0.00,0.010,0.002,0.018,0.006,0.00,0.002,0.008,0.002,0.002,0.00,0.016,0.002,0.004,0.006,0.002,0.010,0.002,0.00,0.00,0.038,0.00,0.036,0.004,0.004,0.046,0.006,0.006,0.016,0.004,0.038,0.018,0.002,0.059,0.018,0.006,0.010,0.012,0.004,0.00,0.012,0.006,0.004,0.024,0.00,0.008,0.030,0.002,0.040,0.004,0.012,0.010,0.00,0.002,0.014,0.008,0.067,0.002,0.026,0.022,0.004,0.002,0.00,0.00,0.00,0.004,0.002,0.002,0.002,0.002,0.00,0.00,0.004,0.00,0.004,0.036,0.00,0.008,0.010,0.00,0.00,0.012,0.016,0.006,0.00,0.006,0.004,0.002,0.046,0.004,0.014,0.010,0.00,0.032,0.00,0.00,505
Client  48,0.006,0.026,0.006,0.006,0.00,0.004,0.006,0.012,0.014,0.00,0.012,0.00,0.008,0.00,0.012,0.008,0.006,0.008,0.002,0.046,0.00,0.008,0.014,0.00,0.00,0.032,0.024,0.036,0.00,0.036,0.002,0.018,0.006,0.00,0.00,0.062,0.002,0.002,0.010,0.006,0.006,0.004,0.006,0.050,0.036,0.012,0.00,0.012,0.012,0.004,0.00,0.012,0.012,0.00,0.024,0.034,0.00,0.00,0.008,0.008,0.042,0.00,0.00,0.00,0.006,0.004,0.028,0.016,0.00,0.048,0.006,0.014,0.010,0.002,0.018,0.040,0.006,0.00,0.00,0.020,0.020,0.020,0.00,0.028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504
Client  49,0.014,0.005,0.00,0.002,0.002,0.002,0.00,0.002,0.007,0.00,0.007,0.012,0.002,0.005,0.070,0.00,0.012,0.005,0.00,0.026,0.005,0.026,0.002,0.007,0.021,0.002,0.00,0.002,0.051,0.00,0.012,0.002,0.014,0.007,0.009,0.005,0.037,0.002,0.002,0.005,0.00,0.009,0.002,0.009,0.005,0.005,0.002,0.00,0.002,0.019,0.061,0.019,0.033,0.00,0.002,0.00,0.002,0.054,0.005,0.005,0.002,0.021,0.009,0.00,0.007,0.002,0.007,0.00,0.002,0.005,0.00,0.012,0.002,0.00,0.00,0.005,0.00,0.002,0.012,0.016,0.00,0.012,0.002,0.012,0.014,0.028,0.002,0.012,0.005,0.00,0.014,0.033,0.077,0.021,0.00,0.00,0.00,0.002,0.007,0.035,428
Client  50,0.024,0.022,0.002,0.039,0.008,0.010,0.002,0.00,0.00,0.006,0.002,0.002,0.043,0.010,0.004,0.002,0.00,0.002,0.002,0.00,0.004,0.00,0.004,0.002,0.00,0.002,0.004,0.006,0.002,0.00,0.014,0.004,0.00,0.016,0.004,0.029,0.002,0.00,0.006,0.004,0.010,0.00,0.008,0.012,0.006,0.014,0.00,0.006,0.00,0.00,0.014,0.008,0.031,0.00,0.00,0.037,0.00,0.014,0.010,0.00,0.008,0.002,0.002,0.002,0.024,0.002,0.024,0.00,0.00,0.006,0.002,0.049,0.00,0.016,0.00,0.010,0.071,0.041,0.004,0.00,0.004,0.004,0.00,0.004,0.00,0.012,0.014,0.010,0.00,0.027,0.018,0.00,0.035,0.004,0.084,0.004,0.008,0.035,0.012,0.002,490
Client  51,0.002,0.00,0.00,0.00,0.00,0.008,0.006,0.00,0.002,0.002,0.00,0.00,0.004,0.004,0.00,0.028,0.006,0.012,0.008,0.002,0.020,0.014,0.008,0.006,0.040,0.012,0.012,0.034,0.002,0.016,0.014,0.004,0.028,0.002,0.004,0.002,0.00,0.020,0.010,0.002,0.008,0.00,0.00,0.018,0.014,0.00,0.018,0.004,0.002,0.00,0.004,0.052,0.002,0.00,0.008,0.00,0.00,0.002,0.00,0.00,0.034,0.010,0.024,0.006,0.002,0.012,0.014,0.002,0.010,0.012,0.00,0.032,0.004,0.00,0.00,0.032,0.048,0.006,0.012,0.00,0.006,0.016,0.006,0.00,0.00,0.010,0.002,0.004,0.016,0.002,0.012,0.034,0.004,0.040,0.004,0.012,0.006,0.104,0.00,0.00,502
Client  52,0.006,0.004,0.002,0.002,0.002,0.002,0.006,0.037,0.002,0.056,0.009,0.015,0.011,0.004,0.017,0.002,0.00,0.006,0.017,0.00,0.026,0.002,0.004,0.002,0.002,0.002,0.00,0.00,0.015,0.006,0.004,0.043,0.013,0.00,0.004,0.006,0.004,0.011,0.00,0.00,0.00,0.002,0.002,0.00,0.004,0.00,0.00,0.011,0.013,0.004,0.015,0.00,0.00,0.009,0.006,0.00,0.002,0.002,0.00,0.022,0.002,0.00,0.00,0.024,0.004,0.009,0.028,0.002,0.00,0.00,0.00,0.043,0.00,0.032,0.006,0.00,0.050,0.004,0.013,0.002,0.052,0.00,0.004,0.00,0.002,0.011,0.009,0.00,0.002,0.00,0.00,0.048,0.00,0.006,0.082,0.039,0.028,0.026,0.026,0.002,463
Client  53,0.004,0.004,0.009,0.004,0.00,0.00,0.007,0.004,0.00,0.00,0.004,0.00,0.002,0.00,0.00,0.006,0.002,0.00,0.009,0.00,0.002,0.006,0.002,0.00,0.00,0.00,0.035,0.007,0.009,0.00,0.048,0.00,0.009,0.004,0.00,0.048,0.009,0.004,0.002,0.022,0.00,0.007,0.006,0.017,0.002,0.00,0.009,0.007,0.00,0.007,0.002,0.002,0.002,0.00,0.00,0.007,0.030,0.002,0.007,0.00,0.009,0.00,0.011,0.00,0.044,0.013,0.002,0.00,0.007,0.00,0.004,0.002,0.00,0.028,0.004,0.00,0.007,0.00,0.002,0.004,0.024,0.006,0.015,0.006,0.011,0.00,0.035,0.00,0.017,0.033,0.052,0.00,0.028,0.048,0.006,0.002,0.041,0.054,0.019,0.100,540
Client  54,0.025,0.060,0.054,0.012,0.058,0.014,0.035,0.012,0.002,0.008,0.006,0.00,0.006,0.010,0.012,0.006,0.010,0.00,0.016,0.043,0.00,0.016,0.033,0.006,0.002,0.00,0.004,0.004,0.021,0.002,0.016,0.018,0.002,0.025,0.021,0.012,0.006,0.021,0.023,0.010,0.006,0.006,0.00,0.00,0.016,0.002,0.029,0.00,0.00,0.021,0.010,0.010,0.00,0.00,0.002,0.008,0.002,0.00,0.006,0.002,0.002,0.00,0.012,0.006,0.006,0.004,0.004,0.008,0.00,0.004,0.027,0.012,0.058,0.002,0.00,0.008,0.012,0.004,0.086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,514
Client  55,0.010,0.00,0.008,0.002,0.00,0.006,0.002,0.008,0.002,0.00,0.014,0.028,0.026,0.024,0.00,0.071,0.002,0.004,0.002,0.024,0.008,0.006,0.004,0.016,0.006,0.00,0.002,0.014,0.034,0.008,0.00,0.006,0.022,0.002,0.006,0.018,0.024,0.008,0.00,0.010,0.030,0.008,0.00,0.002,0.046,0.030,0.032,0.008,0.00,0.006,0.016,0.006,0.014,0.058,0.004,0.00,0.00,0.010,0.010,0.002,0.014,0.008,0.048,0.016,0.00,0.004,0.006,0.006,0.006,0.00,0.00,0.00,0.014,0.058,0.00,0.002,0.004,0.002,0.014,0.00,0.006,0.079,0.010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504
Client  56,0.00,0.002,0.012,0.067,0.012,0.014,0.00,0.002,0.00,0.016,0.002,0.002,0.004,0.00,0.00,0.00,0.00,0.022,0.014,0.045,0.083,0.00,0.00,0.006,0.00,0.008,0.006,0.010,0.002,0.002,0.004,0.010,0.00,0.016,0.00,0.028,0.014,0.002,0.002,0.00,0.006,0.026,0.006,0.016,0.016,0.018,0.028,0.00,0.014,0.002,0.004,0.002,0.031,0.020,0.002,0.018,0.020,0.00,0.002,0.00,0.002,0.00,0.002,0.031,0.002,0.004,0.022,0.00,0.00,0.012,0.010,0.002,0.00,0.00,0.00,0.006,0.002,0.00,0.002,0.00,0.010,0.014,0.016,0.002,0.028,0.004,0.004,0.00,0.047,0.014,0.00,0.012,0.043,0.043,0.004,0.031,0.00,0.00,0.00,0.00,508
Client  57,0.018,0.056,0.010,0.00,0.008,0.004,0.002,0.00,0.002,0.00,0.010,0.012,0.010,0.00,0.002,0.002,0.002,0.026,0.004,0.00,0.00,0.004,0.00,0.00,0.008,0.082,0.002,0.006,0.002,0.00,0.012,0.00,0.006,0.00,0.016,0.00,0.004,0.010,0.022,0.018,0.016,0.00,0.008,0.00,0.00,0.00,0.004,0.002,0.00,0.002,0.002,0.002,0.004,0.020,0.002,0.044,0.042,0.034,0.018,0.00,0.006,0.006,0.020,0.030,0.006,0.002,0.004,0.038,0.008,0.020,0.012,0.00,0.004,0.004,0.00,0.00,0.002,0.008,0.002,0.00,0.002,0.00,0.018,0.004,0.002,0.004,0.010,0.004,0.002,0.046,0.004,0.016,0.002,0.010,0.020,0.004,0.022,0.070,0.002,0.022,498
Client  58,0.015,0.049,0.011,0.006,0.004,0.002,0.00,0.047,0.00,0.013,0.002,0.00,0.023,0.006,0.00,0.00,0.002,0.00,0.002,0.006,0.028,0.00,0.00,0.002,0.013,0.002,0.015,0.002,0.004,0.011,0.00,0.002,0.002,0.009,0.00,0.002,0.00,0.00,0.004,0.006,0.015,0.002,0.021,0.004,0.00,0.00,0.00,0.002,0.00,0.002,0.006,0.00,0.002,0.021,0.00,0.002,0.006,0.049,0.00,0.017,0.00,0.028,0.002,0.045,0.009,0.004,0.006,0.119,0.002,0.004,0.00,0.00,0.00,0.00,0.004,0.011,0.011,0.002,0.002,0.006,0.011,0.002,0.009,0.00,0.049,0.00,0.00,0.00,0.00,0.017,0.002,0.002,0.053,0.006,0.028,0.011,0.055,0.004,0.013,0.038,469
Client  59,0.002,0.00,0.005,0.007,0.002,0.009,0.00,0.052,0.00,0.002,0.019,0.014,0.019,0.019,0.00,0.002,0.00,0.005,0.00,0.012,0.00,0.002,0.073,0.007,0.017,0.005,0.00,0.00,0.00,0.00,0.00,0.009,0.014,0.00,0.014,0.00,0.00,0.002,0.038,0.014,0.00,0.040,0.00,0.021,0.00,0.005,0.002,0.002,0.002,0.002,0.019,0.00,0.017,0.007,0.002,0.009,0.026,0.00,0.00,0.057,0.009,0.00,0.002,0.00,0.002,0.00,0.007,0.014,0.002,0.00,0.002,0.002,0.019,0.00,0.005,0.012,0.014,0.002,0.00,0.009,0.00,0.007,0.00,0.002,0.012,0.002,0.005,0.024,0.002,0.021,0.035,0.007,0.00,0.00,0.012,0.085,0.002,0.00,0.099,0.002,424
Client  60,0.002,0.040,0.004,0.010,0.008,0.006,0.016,0.002,0.022,0.020,0.00,0.002,0.00,0.002,0.014,0.002,0.034,0.004,0.086,0.016,0.006,0.024,0.034,0.028,0.004,0.006,0.052,0.002,0.030,0.024,0.004,0.002,0.030,0.010,0.006,0.002,0.012,0.012,0.004,0.004,0.00,0.002,0.008,0.00,0.00,0.002,0.022,0.008,0.002,0.002,0.00,0.002,0.054,0.004,0.018,0.002,0.00,0.006,0.016,0.00,0.00,0.00,0.006,0.028,0.00,0.004,0.004,0.002,0.00,0.006,0.024,0.004,0.00,0.004,0.002,0.030,0.002,0.002,0.006,0.004,0.010,0.00,0.002,0.004,0.00,0.018,0.00,0.056,0.048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500
Client  61,0.008,0.010,0.008,0.008,0.004,0.006,0.00,0.016,0.010,0.008,0.010,0.00,0.016,0.016,0.010,0.004,0.010,0.014,0.002,0.00,0.006,0.031,0.00,0.00,0.00,0.002,0.008,0.012,0.002,0.004,0.014,0.004,0.008,0.025,0.012,0.00,0.027,0.037,0.00,0.014,0.018,0.021,0.006,0.002,0.004,0.006,0.131,0.016,0.006,0.014,0.012,0.016,0.010,0.016,0.00,0.004,0.006,0.002,0.006,0.00,0.006,0.006,0.00,0.008,0.021,0.010,0.00,0.006,0.014,0.00,0.004,0.014,0.023,0.025,0.008,0.006,0.037,0.006,0.00,0.008,0.002,0.00,0.018,0.012,0.00,0.00,0.014,0.004,0.012,0.00,0.002,0.00,0.004,0.00,0.002,0.004,0.012,0.016,0.010,0.010,487
Client  62,0.002,0.004,0.002,0.00,0.00,0.021,0.043,0.012,0.006,0.004,0.00,0.025,0.006,0.00,0.016,0.00,0.010,0.014,0.004,0.004,0.018,0.004,0.004,0.004,0.029,0.002,0.002,0.012,0.00,0.00,0.006,0.014,0.016,0.00,0.004,0.002,0.016,0.002,0.002,0.016,0.025,0.002,0.016,0.029,0.002,0.00,0.014,0.002,0.008,0.014,0.016,0.00,0.002,0.002,0.029,0.004,0.014,0.018,0.008,0.002,0.004,0.010,0.002,0.004,0.00,0.00,0.035,0.00,0.016,0.00,0.00,0.002,0.064,0.021,0.021,0.002,0.002,0.002,0.006,0.00,0.010,0.012,0.006,0.002,0.012,0.019,0.004,0.004,0.008,0.00,0.002,0.004,0.047,0.027,0.004,0.031,0.004,0.019,0.070,0.00,514
Client  63,0.025,0.007,0.007,0.009,0.016,0.002,0.013,0.00,0.002,0.00,0.016,0.036,0.011,0.002,0.00,0.005,0.00,0.007,0.011,0.002,0.00,0.002,0.020,0.036,0.004,0.00,0.014,0.00,0.004,0.00,0.005,0.034,0.027,0.00,0.025,0.031,0.004,0.002,0.00,0.002,0.020,0.002,0.011,0.016,0.00,0.002,0.002,0.076,0.016,0.00,0.009,0.002,0.009,0.023,0.034,0.004,0.002,0.016,0.007,0.045,0.061,0.00,0.00,0.011,0.016,0.007,0.009,0.00,0.002,0.002,0.005,0.004,0.007,0.011,0.002,0.022,0.002,0.004,0.00,0.00,0.00,0.029,0.002,0.002,0.005,0.123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,555
Client  64,0.002,0.00,0.019,0.00,0.002,0.006,0.008,0.00,0.002,0.048,0.00,0.006,0.002,0.021,0.054,0.002,0.004,0.004,0.015,0.006,0.002,0.004,0.002,0.008,0.010,0.013,0.00,0.015,0.042,0.00,0.008,0.006,0.012,0.017,0.013,0.002,0.050,0.004,0.025,0.00,0.025,0.00,0.037,0.004,0.00,0.00,0.002,0.002,0.002,0.002,0.00,0.002,0.00,0.017,0.048,0.021,0.021,0.002,0.012,0.006,0.021,0.002,0.00,0.004,0.006,0.013,0.002,0.010,0.006,0.004,0.006,0.00,0.008,0.002,0.004,0.002,0.012,0.002,0.008,0.056,0.019,0.046,0.012,0.002,0.004,0.00,0.013,0.002,0.015,0.00,0.008,0.023,0.00,0.054,0.00,0.00,0.00,0.00,0.00,0.00,519
